     tau         EL         x1         y1         z1         x2         y2         z2
   28700   -2.37925    0.12546   -0.06714   -0.15140   -0.16676    0.06018    0.84220 
   28800   -3.00482   -0.63941    0.23112   -0.80703   -0.33721    0.54942    0.11391 
   28900   -2.58721    0.39035    0.94343   -0.24072   -0.31176   -0.06243    0.17779 
   29000   -2.54731    0.17994   -0.21788    0.18266   -0.19869    0.19585    0.33069 
   29100   -3.80199    0.59618   -0.31076   -0.38817    0.15470   -0.11779   -0.12736 
   29200   -2.25690   -0.33311    0.25096   -0.25409    0.26319   -0.10851    0.28506 
   29300   -2.67198   -1.40575   -0.34827   -0.33635    0.47622   -0.20514    0.05791 
   29400   -2.42318    0.21015   -0.17506   -0.56650    0.13727    0.04384    0.60489 
   29500   -3.12218   -0.90036    0.26526   -0.00509   -0.93347   -0.79437   -0.51432 
   29600   -3.12285    0.22308   -0.52887    0.19673   -0.75487   -0.06202    1.64016 
   29700   -3.09288    0.04069    0.42238    0.28801   -0.22689    0.26319    0.02946 
   29800   -2.77343    0.20494    0.60247    0.15498   -0.15943    0.14143   -0.22943 
   29900   -3.31886   -0.06448    0.32185    0.05254   -0.94077    0.68545   -1.00003 
   30000   -3.67729   -0.58280   -0.11416    0.52895   -0.15730   -0.11504    0.28861 
   30100   -2.58536    0.11772    1.09553    0.13335   -0.39891   -0.51414    0.08633 
   30200   -3.13576   -0.14633    0.16380    0.10224   -0.62046   -0.77401    0.95660 
   30300   -3.25464    0.66393    1.25175   -0.30824    0.14590    1.13462    0.58787 
   30400   -3.23689   -1.42782    0.43969   -0.82030   -0.38647   -0.46042   -0.93403 
   30500   -2.59872    0.40440    0.55951    0.16068   -0.50363   -1.05764   -0.37301 
   30600   -2.68969   -0.69687    0.10199   -0.15636    0.69031    0.63080   -0.53318 
   30700   -2.61509    0.87450   -0.20822    0.18798   -0.35308    0.63525   -0.45350 
   30800   -3.18307    0.34701    0.13112   -0.21103    0.22668   -0.11859   -0.28214 
   30900   -3.30235   -1.56860   -0.46466   -0.38320   -1.06146    0.09370    0.53520 
   31000   -2.99853   -0.08651   -0.35014   -0.17887    0.03740   -0.07917    0.06155 
   31100   -2.90657    0.38513    0.98542    0.38063    0.06572    0.28274   -0.55790 
   31200   -2.89069   -0.68799    0.71633   -0.37600   -0.74649   -0.31270    0.39908 
   31300   -2.27533    0.10388    0.01050    0.07314   -0.73248   -0.12940   -0.36733 
   31400   -2.77367    0.26200    0.33316    0.78534   -0.95305    0.64724   -0.59401 
