  -47.531256795645447      -0.99231793305220561       0.11887348591410124        8.0351112744821325E-003   2.1238198146936522E-002   2.0140675176154237E-002  -1.2544216040447923E-002  -7.1763523963763020E-003   4.5355215922306099E-003   3.2951851283094268E-003  -2.5166034348573555E-003  -1.8470036877020366E-003   1.2751468192344572E-003  -8.5275154243574216E-004   5.6620158234354015E-004   3.7280339660615059E-004   2.4275427166384100E-004  -1.5537279101697724E-004  -9.9041058269613123E-005  -6.3142486244362889E-005   3.7236937410558290E-005  -2.4039754664085182E-005   1.6666816691438316E-005  -7.0980764053633548E-006  -1.6121674235165231E-006   1.9382787811838663E-007
  -42.781281043894779      -0.11781636185618763      -0.93316719169074858      -0.32265405256159996       -6.9842391027713918E-002  -4.2758092888278622E-002   4.3658271443890104E-002   3.5742407484450088E-002  -2.5776991726579282E-002  -1.8036806337223869E-002   1.2699405143161542E-002   9.2453359141976242E-003  -6.7371322689739098E-003   4.7271973928563003E-003  -3.2141640498857611E-003  -2.1593189685127799E-003  -1.4421375692996608E-003   9.4683640142444821E-004   6.1790615518573036E-004   4.0332781782839169E-004  -2.4337705598675595E-004   1.6039719113047075E-004  -1.1421011697926168E-004   5.0809298561054305E-005   1.2232453583979317E-005  -1.5679777165527313E-006
  -38.281323540745326       -1.4259489458591471E-002 -0.31719416095262426       0.75032154921918182       0.51803005390185874       0.20325840218194410       -9.3007296029292266E-002  -7.3240009493440311E-002   6.8145751668880539E-002   5.9617620997657238E-002  -4.6063503294671314E-002  -3.2831677756742957E-002   2.3471668842594738E-002  -1.7050072504487670E-002   1.2150485944748735E-002   8.4241579917208355E-003   5.7716257381118536E-003  -3.8955413826596555E-003  -2.6123359108671932E-003  -1.7508598138469924E-003   1.0836903203038574E-003  -7.3065147323291121E-004   5.3568706527350705E-004  -2.4987157706168466E-004  -6.4034550721860114E-005   8.7825481725740461E-006
  -34.031378059321085       -3.3601413176972433E-002  -7.9234879144429657E-002  0.50433922306427970      -0.40576738711375232      -0.58471602142110923       0.36999059338204532       0.19680889616015579      -0.12744281940687907      -0.11130063348760424       0.10437288542070337        8.7290761572410738E-002  -6.5173738257504665E-002   4.7273452758917589E-002  -3.4663635511768147E-002  -2.5144493354960672E-002  -1.7865560820704018E-002   1.2431309387557658E-002   8.5927921270451957E-003   5.9363797331386690E-003  -3.7807783457373370E-003   2.6144660214274178E-003  -1.9797539512415854E-003   9.7250921358881903E-004   2.6657663623620156E-004  -3.9276936809896626E-005
  -30.031415157304988       -9.0095583850891073E-003  -7.9399729176225300E-002  0.19886383268668281      -0.56709048715284305       -3.9478200515801275E-002 -0.41499450282529193      -0.45143541901608358       0.33088673626125609       0.22266323195558840      -0.16912655977431712      -0.15300138319140294       0.13515554130096930      -0.10689456905530932        8.0218331122402342E-002   6.0087049337360553E-002   4.4700242631785618E-002  -3.2387065282613509E-002  -2.3176969020053426E-002  -1.6573442844876440E-002   1.0906168154655020E-002  -7.7602769886278089E-003   6.0920264686216323E-003  -3.1682154905196204E-003  -9.3416956188387026E-004   1.4851857361091554E-004
  -26.280520182258293       -1.7531856811634420E-003  -3.9162209669735590E-002  0.15526940812685613      -0.32704840539712760       0.41462639518076766      -0.39950796741557459        2.9520624192612852E-002 -0.32087121320676926      -0.39075156167109282       0.31468597747592625       0.22912602548814731      -0.19716212098105562       0.18083465464730925      -0.15164019205847931      -0.11888958314958804       -9.2129123003628258E-002   7.0133170254852731E-002   5.2462228713856543E-002   3.9055320784874135E-002  -2.6688076878372366E-002   1.9623057158991718E-002  -1.6045881001426780E-002   8.8919037654797643E-003   2.8391326653510870E-003  -4.8949703854307453E-004
  -22.762539011333740       -2.5767696229566893E-003  -1.3993126093764229E-002  0.10234438294998678      -0.25297877553075260       0.36491082401563579        7.5568380612594868E-002  0.45463443769179884      -0.35068129456026026       -3.8386658744267114E-003 -0.28214877223645707      -0.33235729435489336       0.26312936956157607      -0.22501597937309570       0.21477622375473229       0.19120408037752812       0.15813525873794909      -0.12681623171472017      -0.10019389638007391       -7.8451671587614347E-002   5.6056875671486414E-002  -4.2824903950278825E-002   3.6702814100554162E-002  -2.1849136856001629E-002  -7.6152810244754700E-003   1.4319209174116115E-003
  -19.361331419384989       -9.9515188651946645E-004  -1.0073085375236350E-002   5.1359095796576229E-002 -0.19912048577850128       0.31865252961852436       0.22673209047064902       0.24590656051314891       0.17643474327390946       0.46924128793272840      -0.32872519170420073        5.0113774574239170E-002 -0.25430931003781437       0.24944349559498308      -0.22519990828979589      -0.22847130525384399      -0.21840215466004453       0.19048898128468011       0.16053221314843538       0.13399327841275724      -0.10125314186652219        8.0986234028239734E-002  -7.3357811159935601E-002   4.7409070852305363E-002   1.8215493381292497E-002  -3.7597357726022540E-003
  -15.781058116614968       -2.5340712328003064E-004  -5.7140362853653126E-003   3.2526291094613226E-002 -0.12698799102710925       0.29522377110849796       0.26492481965867154        3.9895847117106087E-002  0.31003505714577656       0.18291230253724314       0.29847374492038226       0.48567037365125459      -0.18931451649647246      -0.11346122729603303       0.18730553935658556       0.19291353341853926       0.21801510318112974      -0.22616340180066524      -0.21162204537107954      -0.19176890988379125       0.15587548919203534      -0.13214225484687769       0.12802411599832608       -9.1112218610309825E-002  -3.9070698162156102E-002   8.9188661779321336E-003
  -11.772018186940850       -2.7434600143914982E-004  -2.4746307564672112E-003   2.1011685640757696E-002  -8.4695769688228062E-002  0.23027085600562996       0.31040938566091408       -6.0946446549954722E-002  0.22733553186736657      -0.12238821628277524       0.37340085657730260       -1.1427813087031349E-002  0.45900541696173214      -0.35360753150196295        3.8441030359401246E-002  -9.3922530285514505E-002 -0.13345328454599079       0.18251663112293720       0.21379204389885853       0.22215480354472042      -0.19975062774702795       0.18317446622425276      -0.19346671697128673       0.15474805931595631        7.5262164590788189E-002  -1.9169424964511905E-002
