  -47.531256795646179       -47.500007028462271     
  -42.781281043902716       -42.500035142347777     
  -38.281323542974853       -37.500091369660375     
  -34.031378389099707       -32.500175699035019     
  -30.031440240778462       -27.500287984246828     
  -26.281504318696541       -22.500426818918644     
  -22.781566405788904       -17.500581552721993     
  -19.531622847203831       -12.500687246876625     
  -16.531670550317362       -7.5004215472181377     
  -13.781706984762421       -2.4984795173913885     
  -11.281730182370667        2.5094101568065521     
  -9.0317387372597278        7.5343260280023960     
  -7.0317318057677758        12.598343558307535     
  -5.2817091065189752        17.734048742484443     
  -3.7816709204016661        22.975815278197839     
  -2.5316180880945471        28.348360354273613     
  -1.5315489495005747        33.861835974614216     
 -0.78051688617051695        39.514707187259781     
 -0.23859540077319252        45.299171199931159     
  0.29025713460941910        51.205257007950422     
  0.93743310722857143        57.222965724100519     
   1.6929687606061632        63.343118944594622     
   2.5408480184159994        69.557575930444727     
   3.4712347226923157        75.859196751040159     
   4.4774625301324713        82.241724405383152     
