   1.8224128006343523E-011  -7.9912836302561233E-011   2.4828085680137643E-010  -6.3084205963615927E-010   1.3897142948805633E-009  -2.7399599197405711E-009   4.9314936583689591E-009  -8.2118369431781086E-009   1.2771682919299321E-008  -1.8680694099089473E-008   2.5825633956183811E-008  -3.3865263909507438E-008   4.2215278191057639E-008  -5.0071503384742452E-008   5.6470992431164163E-008  -6.0378955485631236E-008   6.0773788312296373E-008  -5.6880270846858595E-008   5.4026653238610237E-008  -6.3017283800009273E-008   7.5124233384989845E-008  -8.8337907020207559E-008   1.0350364741274852E-007  -1.2133634442121262E-007   1.4256309019694341E-007
   2.0273038727717466E-011  -8.8870702314059867E-011   2.7603360422932824E-010  -7.0116902213486832E-010   1.5442502965152963E-009  -3.0439199095137648E-009   5.4773577636848305E-009  -9.1189190760877168E-009   1.4179744407702616E-008  -2.0736590323960890E-008   2.8663303635587124E-008  -3.7580927703716849E-008   4.6841128079644612E-008  -5.5552021840709036E-008   6.2645965766863353E-008  -6.6975913353484801E-008   6.7409582333221886E-008  -6.3087912809790524E-008   5.9920791391783821E-008  -6.9889910908175389E-008   8.3313792938734204E-008  -9.7963207198801291E-008   1.1477518790466098E-007  -1.3454186281809279E-007   1.5806862992343986E-007
   2.2428575956637679E-011  -9.8288390434637405E-011   3.0519221578159226E-010  -7.7501348462239330E-010   1.7064220784220828E-009  -3.3627256449432115E-009   6.0495909999397175E-009  -1.0069368333617627E-008   1.5654475555963077E-008  -2.2888958843353427E-008   3.1633033528742348E-008  -4.1468216397859714E-008   5.1679206817775776E-008  -6.1282487450363830E-008   6.9101113478381833E-008  -7.3870904197761556E-008   7.4344126122693451E-008  -6.9574298993239536E-008   6.6079096058735670E-008  -7.7069989302470053E-008   9.1868886356892366E-008  -1.0801698286522239E-007   1.2654698583560454E-007  -1.4833154112508330E-007   1.7425761732534666E-007
   2.4701573941813860E-011  -1.0821242469853199E-010   3.3589835650101984E-010  -8.5272852106952792E-010   1.8769932656678058E-009  -3.6978566067704283E-009   6.6508125843284364E-009  -1.1067479041540065E-008   1.7202459213025218E-008  -2.5147299894728211E-008   3.4747796836788840E-008  -4.5543952778261646E-008   5.6750276235804791E-008  -6.7287309545600982E-008   7.5863755967933806E-008  -8.1092953530500413E-008   8.1606485807417715E-008  -7.6366528640359085E-008   7.2527235219693139E-008  -8.4587376811921608E-008   1.0082498885824229E-007  -1.1854078589631462E-007   1.3886751240891680E-007  -1.6276192639691401E-007   1.9119614252400939E-007
   2.7103384798574026E-011  -1.1869151277330143E-010   3.6830022347423282E-010  -9.3468320696548684E-010   2.0567615190422923E-009  -4.0508571689863851E-009   7.2837548697441607E-009  -1.2117728331615970E-008   1.8830554624524058E-008  -2.7521507501186994E-008   3.8021098120066131E-008  -4.9825641167868537E-008   6.2075931012441227E-008  -7.3591868072736571E-008   8.2962291767035882E-008  -8.8672224956179026E-008   8.9226861312223988E-008  -8.3492753937089671E-008   7.9291871356531773E-008  -9.2473084885448628E-008   1.1021894163607232E-007  -1.2957776170595038E-007   1.5178708930155465E-007  -1.7789171366059118E-007   2.0895279240697902E-007
   2.9645930127964219E-011  -1.2977676315764298E-010   4.0255319433278700E-010  -1.0212642053347944E-009   2.2465619037488941E-009  -4.4233430138014815E-009   7.9512745172001763E-009  -1.3224794178737910E-008   2.0545924685510451E-008  -3.0021908277520147E-008   4.1467025639488740E-008  -5.4331534539852449E-008   6.7678680670437560E-008  -8.0222609137328976E-008   9.0426303654984657E-008  -9.6640132186477651E-008   9.7236697949483103E-008  -9.0982283642923002E-008   8.6400759331758923E-008  -1.0075939213180908E-007   1.2008908629980451E-007  -1.4117280608734249E-007   1.6535807080192228E-007  -1.9378195734702181E-007   2.2759889641149220E-007
   3.2341754627667388E-011  -1.4152191050078910E-010   4.3882049925488604E-010  -1.1128774084656933E-009   2.4472703728344855E-009  -4.8170077585828420E-009   8.6563640266148722E-009  -1.4393574000158565E-008   2.2356064019107127E-008  -3.2659301381403631E-008   4.5100305204043813E-008  -5.9080703517466727E-008   7.3582033827405676E-008  -8.7207143125884552E-008   9.8286667590502714E-008  -1.0502945398116939E-007   1.0566880088876412E-007  -9.8865689372104052E-008   9.3882846754150747E-008  -1.0947996072513555E-007   1.3047540268219235E-007  -1.5337272594403544E-007   1.7963503041421776E-007  -2.1049628784435036E-007   2.4720877818190781E-007
   3.5204081916625974E-011  -1.5398354995672614E-010   4.7727391913696693E-010  -1.2099496417462056E-009   2.6598073786811350E-009  -5.2336298196604364E-009   9.4021636685711714E-009  -1.5629203884466138E-008   2.4268827981754293E-008  -3.5444999751031683E-008   4.8936355712479381E-008  -6.4093107498422861E-008   7.9810584989758699E-008  -9.4574345736870864E-008   1.0657566482275849E-007  -1.1387445239905237E-007   1.1455745288709039E-007  -1.0717491487704385E-007   1.0176837716229651E-007  -1.1866995605918748E-007   1.4141965046412581E-007  -1.6622640443471253E-007   1.9467495253624695E-007  -2.2810113387390744E-007   2.6786001391127988E-007
   3.8246872800143207E-011  -1.6722138150489092E-010   5.1809451265335123E-010  -1.3129304361096025E-009   2.8851416260784470E-009  -5.6750795382294201E-009   1.0191973860150451E-008  -1.6937078518640226E-008   2.6292462696556862E-008  -3.8390872771475929E-008   5.2991346578349132E-008  -6.9389668143173120E-008   8.6390104178815208E-008  -1.0235446225434764E-007   1.1532709754864614E-007  -1.2321099474329000E-007   1.2393853566038814E-007  -1.1594338868578244E-007   1.1008899635726641E-007  -1.2836617003329319E-007   1.5296551506872397E-007  -1.7978497105631829E-007   2.1053742981662001E-007  -2.4666595138809975E-007   2.8963369817494709E-007
   4.1484886208031269E-011  -1.8129846519104971E-010   5.6147337498149738E-010  -1.4222938757213177E-009   3.1242939806429035E-009  -6.1433265939951418E-009   1.1029268028587162E-008  -1.8322871882440503E-008   2.8435636217461611E-008  -4.1509390513570935E-008   5.7282257229343086E-008  -7.4992345468435526E-008   9.3347629680149881E-008  -1.1057921539957190E-007   1.2457640848515886E-007  -1.3307667958729680E-007   1.3384965527826334E-007  -1.2520614044661762E-007   1.1887786221671616E-007  -1.3860714835410604E-007   1.6515875827758543E-007  -1.9410197719114584E-007   2.2728486679827379E-007  -2.6626345969036992E-007   3.1261471806446292E-007
   4.4933743045063458E-011  -1.9628148826772605E-010   6.0761243104006671E-010  -1.5385405276938916E-009   3.3783415466475381E-009  -6.6404477327175482E-009   1.1917706007290262E-008  -1.9792558780540009E-008   3.0707470928562094E-008  -4.4813669691125142E-008   6.1826938874243790E-008  -8.0924216790056515E-008   1.0071156421029302E-007  -1.1928191709908783E-007   1.3436080472885539E-007  -1.4351096727035082E-007   1.4433027196703645E-007  -1.3499992133544234E-007   1.2816975832492487E-007  -1.4943332223970486E-007   1.7804737402473290E-007  -2.0923357764640155E-007   2.4498269045826344E-007  -2.8696988548042935E-007   3.3689203643324562E-007
   4.8609993200571411E-011  -2.1224104524279269E-010   6.5672526616692785E-010  -1.6621994607950976E-009   3.6484219286711577E-009  -7.1686348344116868E-009   1.2861148009727979E-008  -2.1352437284209294E-008   3.3117577284742996E-008  -4.8317521484731775E-008   6.6644178733882019E-008  -8.7209558762853022E-008   1.0851177479883705E-007  -1.2849758451204657E-007   1.4471938627875911E-007  -1.5455531525638142E-007   1.5542183470996505E-007  -1.4536332888488063E-007   1.3800121175649030E-007  -1.6088714491618140E-007   1.9168174982787062E-007  -2.2523871871925914E-007   2.6369956825865038E-007  -3.0886521553320189E-007   3.6255898507087269E-007
   5.2531185972508069E-011  -2.2925193187767887E-010   7.0903799725434089E-010  -1.7938303603167520E-009   3.9357376918706621E-009  -7.7302033496493282E-009   1.3863669227770929E-008  -2.3009152155982573E-008   3.5676089002125788E-008  -5.2035501383393423E-008   7.1753766936110883E-008  -9.3873932769379126E-008   1.1677969668887268E-007  -1.3826306066476486E-007   1.5569327960450070E-007  -1.6625331875482384E-007   1.6716792103874721E-007  -1.5633693659891639E-007   1.4841061535563710E-007  -1.7301323330162291E-007   2.0611483432201479E-007  -2.4217933332648883E-007   2.8350763433001385E-007  -3.3203345872724119E-007   3.8971356863089035E-007
   5.6715944170678125E-011  -2.4739345421307258E-010   7.6479018745887047E-010  -1.9340257464978121E-009   4.2415610361223569E-009  -8.3276011321825209E-009   1.4929575102333318E-008  -2.4769719332588803E-008   3.8393699809358318E-008  -5.5982961198569765E-008   7.7176566279055750E-008  -1.0094427391461226E-007   1.2554844156442810E-007  -1.4861714004681296E-007   1.6732577664808996E-007  -1.7865085700902560E-007   1.7961438241668533E-007  -1.6796342872236309E-007   1.5943835485829522E-007  -1.8585851527828617E-007   2.2140231136731783E-007  -2.6012054374534366E-007   3.0448272441755349E-007  -3.5656291814770397E-007   4.1845878014724728E-007
   6.1184042174129864E-011  -2.6674975374004839E-010   8.2423580771411470E-010  -2.0834133041451883E-009   4.5672386997685231E-009  -8.9634176969731110E-009   1.6063417315541650E-008  -2.6641551543506966E-008   4.1281701873698252E-008  -6.0176103409099852E-008   8.2934585071722169E-008  -1.0844898388932730E-007   1.3485291042019718E-007  -1.5960069953018110E-007   1.7966247965534537E-007  -1.9179624566538432E-007   1.9280949562126948E-007  -1.8028774054116815E-007   1.7112694121025112E-007  -1.9947238296073239E-007   2.3760278121093620E-007  -2.7913087252144838E-007   3.2670462022988195E-007  -3.8254647400022501E-007   4.4890292898692122E-007
   6.5956488228916172E-011  -2.8741014987825575E-010   8.8764424839517941E-010  -2.2426583313693805E-009   4.9141971092438519E-009  -9.6403939336617929E-009   1.7270010555194219E-008  -2.8632485144803439E-008   4.4352026019068684E-008  -6.4632037999734665E-008   8.9051053266440793E-008  -1.1641802797141575E-007   1.4472991139630487E-007  -1.7125683498129740E-007   1.9275145224169868E-007  -2.0574039564518716E-007   2.0680412054238393E-007  -1.9335720459717530E-007   1.8352114844173200E-007  -2.1390685237571547E-007   2.5477794919205660E-007  -2.9928246210992471E-007   3.5025730384237175E-007  -4.1008187808516065E-007   4.8115998210091269E-007
   7.1055611284585885E-011  -3.0946950097021732E-010   9.5530138461508605E-010  -2.4124663156496919E-009   5.2839477914428193E-009  -1.0361432306547293E-008   1.8554450103952466E-008  -3.0750808250429539E-008   4.7617283856814255E-008  -6.9368841960736582E-008   9.5550502103593876E-008  -1.2488303644159628E-007   1.5521828290914992E-007  -1.8363100394483714E-007   2.0664337710680381E-007  -2.2053697895095837E-007   2.2165186482181835E-007  -2.0722170320954733E-007   1.9666815746673494E-007  -2.2921672997866727E-007   2.7299282248966644E-007  -3.2065130382785984E-007   3.7522922282027247E-007  -4.3927206059662274E-007   5.1534991945245333E-007
   7.6505152680875790E-011  -3.3302858505196585E-010   1.0275106987751011E-009  -2.5935856457657590E-009   5.6780930663242832E-009  -1.1129607573270408E-008   1.9922130307527441E-008  -3.3005290245898909E-008   5.1090811953753077E-008  -7.4405621621157278E-008   1.0245884749559622E-007  -1.3387741069784938E-007   1.6635902241847662E-007  -1.9677117478835617E-007   2.2139172082309735E-007  -2.3624260185000655E-007   2.3740925577026818E-007  -2.2193382770456708E-007   2.1061770618423894E-007  -2.4545978644168199E-007   2.9231591542429613E-007  -3.4331747670946393E-007   4.0171356674171507E-007  -4.7022545002743297E-007   5.5159910451999095E-007
   8.2330363010162894E-011  -3.5819450171528072E-010   1.1045944641435351E-009  -2.7868104684786408E-009   6.0983320379336759E-009  -1.1948178055609889E-008   2.1378763978091298E-008  -3.5405212772227510E-008   5.4786718166306319E-008  -7.9762577993993466E-008   1.0980347738418747E-007  -1.4343643436148073E-007   1.7819542118075694E-007  -2.1072798270779518E-007   2.3705290613516621E-007  -2.5291698588976834E-007   2.5413592000950466E-007  -2.3754904476595943E-007   2.2542224626811585E-007  -2.6269693815893403E-007   3.1281946383775812E-007  -3.6736539686979988E-007   4.2980855581714190E-007  -5.0305630697957497E-007   5.9004067079317288E-007
   8.8558104496328601E-011  -3.8508109643573397E-010   1.1868949934010359E-009  -2.9929836992163184E-009   6.5464669027572464E-009  -1.2820597497098464E-008   2.2930402791256923E-008  -3.7960402271204623E-008   5.8719930273993059E-008  -8.5461075317439686E-008   1.1761334331273766E-007  -1.5359738967697650E-007   1.9077320534968920E-007  -2.2555489300581969E-007   2.5368649221946631E-007  -2.7062315721245433E-007   2.7189477129988183E-007  -2.5412587032921663E-007   2.4113710704308485E-007  -2.8099243692747993E-007   3.3457964908883429E-007  -3.9288407799883975E-007   4.5961774231959479E-007  -5.3788507269985295E-007   6.3081492520265411E-007
   9.5216959246810446E-011  -4.1380940880375078E-010   1.2747759562650802E-009  -3.2130001964154563E-009   7.0244095951072139E-009  -1.3750527543558716E-008   2.4583458737228995E-008  -4.0681264186473731E-008   6.2906247050402276E-008  -9.1523712982909480E-008   1.2591905646346511E-007  -1.6439967951775478E-007   2.0414068379615590E-007  -2.4130837206778016E-007   2.7135536336759369E-007  -2.8942764465042018E-007   2.9075220702680663E-007  -2.7172605145562080E-007   2.5782066685540560E-007  -3.0041406827434694E-007   3.5767683221790384E-007  -4.1996740362472203E-007   4.9125032555965613E-007  -5.7483873318225998E-007   6.7406976944904643E-007
   1.0233734375180391E-010  -4.4450814616300545E-010   1.3686237704925011E-009  -3.4478101095944079E-009   7.5341887900728686E-009  -1.4741850884141607E-008   2.6344726689139866E-008  -4.3578818918538791E-008   6.7362391914904222E-008  -9.7974401047385392E-008   1.3475298841822416E-007  -1.7588495532053914E-007   2.1834890303231151E-007  -2.5804806647379564E-007   2.9012592657093479E-007  -3.0940068709858406E-007   3.1077831383422131E-007  -2.9041475663477148E-007   2.7553453235918925E-007  -3.2103335891472058E-007   3.8219579884964279E-007  -4.4871441180348631E-007   5.2482148115963695E-007  -6.1405119970198531E-007   7.1996114022265950E-007
   1.0995163002285876E-010  -4.7731418423186148E-010   1.4688490707567647E-009  -3.6984224116821470E-009   8.0779572854611518E-009  -1.5798685092026805E-008   2.8221408154144941E-008  -4.6664739635677892E-008   7.2106069313836556E-008  -1.0483843953498427E-007   1.4414937691083638E-007  -1.8809725128238713E-007   2.3345180963760224E-007  -2.7583699070007638E-007   3.1006831850010234E-007  -3.3061645067610061E-007   3.3204708290853311E-007  -3.1026077497839715E-007   2.9434372615219466E-007  -3.4292579384087867E-007   4.0822601542016460E-007  -4.7922959291219920E-007   5.6045270540381569E-007  -6.5566370667103314E-007   7.6865346933386135E-007
   1.1809427378253019E-010  -5.1237309635933143E-010   1.5758882601067108E-009  -3.9659086266049124E-009   8.6579997850928029E-009  -1.6925397205615241E-008   3.0221136275568485E-008  -4.9951392046845654E-008   7.7156023985706425E-008  -1.1214260174039143E-007   1.5414443684882066E-007  -2.0108312516640235E-007   2.4950642059845112E-007  -2.9474172387810731E-007   3.3125662238911173E-007  -3.5315325620637186E-007   3.5463663543275800E-007  -3.3133672478307982E-007   3.1431688320878848E-007  -3.6617104355728497E-007   4.3586189733327177E-007  -5.1162320124327071E-007   5.9827217546516119E-007  -6.9982522773204757E-007   8.2032016480385384E-007
   1.2680195013733252E-010  -5.4983971314734095E-010   1.6902051489358861E-009  -4.2514067636374870E-009   9.2767411068175361E-009  -1.8126619092813399E-008   3.2352002157263682E-008  -5.3451876246981316E-008   8.2532103271088412E-008  -1.1991522175503639E-007   1.6477647689282852E-007  -2.1489180607484174E-007   2.6657300198807756E-007  -3.1483261609672426E-007   3.5376909535174957E-007  -3.7709381756232312E-007   3.7862945874794570E-007  -3.5371927195524201E-007   3.3552645657235117E-007  -3.9085320199394938E-007   4.6520308966988542E-007  -5.4601158111986291E-007   6.3841512633398586E-007  -7.4669291103515472E-007   8.7514411399741796E-007
   1.3611369718804604E-010  -5.8987871425606322E-010   1.8122926866268782E-009  -4.5561254705600628E-009   9.9367548396659469E-009  -1.9407263642876528E-008   3.4622582584384955E-008  -5.7180070749717182E-008   8.8255322634377526E-008  -1.2818628644554940E-007   1.7608602189311588E-007  -2.2957534956171380E-007   2.8471525642846576E-007  -3.3618400474941521E-007   3.7768840667605609E-007  -4.0252549144270949E-007   4.0411265377718129E-007  -3.7748935880831891E-007   3.5804893278484040E-007  -4.1706103564776590E-007   4.9635476109517223E-007  -5.8251750827563269E-007   6.8102424530037682E-007  -7.9643253467241147E-007   9.3331820991271052E-007
   1.4607106805448917E-010  -6.3266525429893404E-010   1.9426747912835989E-009  -4.8813484182254617E-009   1.0640772475667906E-008  -2.0772541832248675E-008   3.7041969217968492E-008  -6.1150678827304464E-008   9.4347934571381670E-008  -1.3698753212316990E-007   1.8811594149399294E-007  -2.4518880047105120E-007   3.0400051979286011E-007  -3.5887444144740217E-007   4.0310188766227226E-007  -4.2954053916503142E-007   4.3117819428666669E-007  -4.0273244375949350E-007   3.8196505754743590E-007  -4.4488824452007790E-007   5.2942791162941281E-007  -6.2127054726659004E-007   7.2625008487004431E-007  -8.4921898327577370E-007   9.9504590177847279E-007
   1.5671829181624180E-010  -6.7838562482881500E-010   2.0819082832266977E-009  -5.2284389297359393E-009   1.1391693043039306E-008  -2.2227980712912089E-008   3.9619799344083430E-008  -6.5379277282648454E-008   1.0083350108391535E-007  -1.4635254615237454E-007   2.0091158522939169E-007  -2.6179036390184308E-007   3.2449996762435059E-007  -3.8298693003817874E-007   4.3010179359000579E-007  -4.5823640108145093E-007   4.5992319857853294E-007  -4.2953875247168919E-007   4.0736007212322642E-007  -4.7443373543816532E-007   5.6453969497126023E-007  -6.6240742570863416E-007   7.7425149502237253E-007  -9.0523674681739603E-007   1.0605417711460425E-006
   1.6810244389653403E-010  -7.2723795451684748E-010   2.2305849282037192E-009  -5.5988448680550007E-009   1.2192593268672599E-008  -2.3779442373941348E-008   4.2366288261854786E-008  -6.9882367783676032E-008   1.0773696991009421E-007  -1.5631687375706778E-007   2.1452092444549251E-007  -2.7944158471613480E-007   3.4628883176413241E-007  -4.0860917628923844E-007   4.5878557842175760E-007  -4.8871598424589466E-007   4.9045021423114463E-007  -4.5800354100569749E-007   4.3432396101074430E-007  -5.0580190836873073E-007   6.0181375608569351E-007  -7.0607242616131269E-007   8.2519607575001931E-007  -9.6468044268549958E-007   1.1300321347023246E-006
   1.8027362644366207E-010  -7.7943294973101387E-010   2.3893335965567370E-009  -5.9941037965385368E-009   1.3046738299163631E-008  -2.5433143929250613E-008   4.5292263398375239E-008  -7.4677430895852537E-008   1.1508475470693405E-007  -1.6691813029323625E-007   2.2899470139976082E-007  -2.9820753602306050E-007   3.6944662770188968E-007  -4.3583384981770638E-007   4.8925618287232016E-007  -5.2108796398334536E-007   5.2286751652474635E-007  -4.8822737156739245E-007   4.6295171143579100E-007  -5.3910295635275829E-007   6.4138058479371698E-007  -7.5241779650655562E-007   8.7926065085129519E-007  -1.0277553621450315E-006   1.2037556750703900E-006
   1.9328515929291015E-010  -8.3519467783252339E-010   2.5588225448965120E-009  -6.4158484275623783E-009   1.3957593010969976E-008  -2.7195678586929988E-008   4.8409200242420252E-008  -7.9782982954529999E-008   1.2290481939013833E-007  -1.7819611926802420E-007   2.4438658589977687E-007  -3.1815701708857748E-007   3.9405739318047322E-007  -4.6475885886852014E-007   5.2162233649692854E-007  -5.5546710003613178E-007   5.5728942121334949E-007  -5.2031640145592312E-007   4.9334358522848950E-007  -5.7445317971335532E-007   6.8337788612667635E-007  -8.0160417970057534E-007   9.3663176397987173E-007  -1.0946780423298669E-006   1.2819641009065848E-006
   2.0719378212210567E-010  -8.9476139562506009E-010   2.7397618271543954E-009  -6.8658123751511964E-009   1.4928833941726308E-008  -2.9074037858091427E-008   5.1729260192965901E-008  -8.5218635924948374E-008   1.3122676684462413E-007  -1.9019295639674831E-007   2.6075333985990816E-007  -3.3936276113843033E-007   4.2020993860763196E-007  -4.9548763856668760E-007   5.5599887447543271E-007  -5.9197456798687329E-007   5.9383661232780204E-007  -5.5438268584061595E-007   5.2560540367277382E-007  -6.1197531521135458E-007   7.2795096823495325E-007  -8.5380106380777670E-007   9.9750619799102994E-007  -1.1656768649523810E-006   1.3649228376470271E-006
   2.2205986844568198E-010  -9.5838642551493206E-010   2.9329058422216198E-009  -7.3458362282777011E-009   1.5964361876242441E-008  -3.1075634965790602E-008   5.5265330422784999E-008  -9.1005160404137178E-008   1.4008193222839395E-007  -2.0295320000144667E-007   2.7815499016918507E-007  -3.6190165354040437E-007   4.4799810984903079E-007  -5.2812945329300466E-007   5.9250706979515531E-007  -6.3073830668359581E-007   6.3263648572000404E-007  -5.9054449501705124E-007   5.5984884593666255E-007  -6.5179888084757358E-007   7.7525314866881086E-007  -9.0918725325743104E-007   1.0620915186597253E-006  -1.2409926829568594E-006   1.4529117503020568E-006
   2.3794765212553076E-010  -1.0263390820694581E-009   3.1390560257412081E-009  -7.8578739623028098E-009   1.7068315122282400E-008  -3.3208329517361806E-008   5.9031065861872890E-008  -9.7164551925680826E-008   1.4950348110182515E-007  -2.1652398806716571E-007   2.9665501027970914E-007  -3.8585496087124562E-007   4.7752106399915567E-007  -5.6279971385744971E-007   6.3127498156154195E-007  -6.7189338241946776E-007   6.7382350908428111E-007  -6.2892664681641092E-007   5.9619176171361687E-007  -6.9406053703568364E-007   8.2544617987822777E-007  -9.6795136229699564E-007   1.1306066438832117E-006  -1.3208794763853856E-006   1.5462258997446219E-006
