  0.4749703E-01  0.4800530E+02  0.0000000E+00  0.1193805E+02  0.6686411E+00 -0.4400144E+01  0.4800530E+02  0.1447286E-15
  0.4874695E-01  0.4790277E+02  0.0000000E+00  0.1225221E+02  0.6358983E+00 -0.4287649E+01  0.4790277E+02  0.5385771E-14
  0.4999688E-01  0.4780040E+02  0.0000000E+00  0.1256637E+02  0.6056127E+00 -0.4180681E+01  0.4780040E+02 -0.3243043E-14
  0.5124680E-01  0.4769818E+02  0.0000000E+00  0.1288053E+02  0.5775451E+00 -0.4078848E+01  0.4769818E+02  0.1034794E-14
  0.5249672E-01  0.4759612E+02  0.0000000E+00  0.1319469E+02  0.5514847E+00 -0.3981794E+01  0.4759612E+02 -0.2271547E-15
  0.5374664E-01  0.4749421E+02  0.0000000E+00  0.1350885E+02  0.5272451E+00 -0.3889196E+01  0.4749421E+02 -0.2101411E-14
  0.5499656E-01  0.4739245E+02  0.0000000E+00  0.1382301E+02  0.5046607E+00 -0.3800757E+01  0.4739245E+02  0.1010698E-14
  0.5624648E-01  0.4729085E+02  0.0000000E+00  0.1413717E+02  0.4835847E+00 -0.3716207E+01  0.4729085E+02  0.1392340E-14
  0.5749641E-01  0.4718940E+02  0.0000000E+00  0.1445133E+02  0.4638859E+00 -0.3635296E+01  0.4718940E+02 -0.1496736E-14
  0.5874633E-01  0.4708810E+02  0.0000000E+00  0.1476549E+02  0.4454472E+00 -0.3557799E+01  0.4708810E+02  0.1313195E-14
  0.5999625E-01  0.4698696E+02  0.0000000E+00  0.1507964E+02  0.4281635E+00 -0.3483505E+01  0.4698696E+02 -0.5474677E-14
  0.6124617E-01  0.4688597E+02  0.0000000E+00  0.1539380E+02  0.4119405E+00 -0.3412221E+01  0.4688597E+02  0.2453367E-15
  0.6249609E-01  0.4678513E+02  0.0000000E+00  0.1570796E+02  0.3966933E+00 -0.3343771E+01  0.4678513E+02 -0.2393193E-14
  0.6374602E-01  0.4668444E+02  0.0000000E+00  0.1602212E+02  0.3823454E+00 -0.3277990E+01  0.4668444E+02 -0.1356741E-14
  0.6499594E-01  0.4658391E+02  0.0000000E+00  0.1633628E+02  0.3688274E+00 -0.3214726E+01  0.4658391E+02 -0.1171940E-14
  0.6624586E-01  0.4648352E+02  0.0000000E+00  0.1665044E+02  0.3560768E+00 -0.3153839E+01  0.4648352E+02 -0.6658844E-15
  0.6749578E-01  0.4638329E+02  0.0000000E+00  0.1696460E+02  0.3440365E+00 -0.3095198E+01  0.4638329E+02  0.1415173E-14
  0.6874570E-01  0.4628322E+02  0.0000000E+00  0.1727876E+02  0.3326549E+00 -0.3038682E+01  0.4628322E+02  0.1530709E-14
  0.6999563E-01  0.4618329E+02  0.0000000E+00  0.1759292E+02  0.3218849E+00 -0.2984178E+01  0.4618329E+02 -0.6070919E-15
  0.7124555E-01  0.4608351E+02  0.0000000E+00  0.1790708E+02  0.3116834E+00 -0.2931582E+01  0.4608351E+02  0.2615104E-14
  0.7249547E-01  0.4598389E+02  0.0000000E+00  0.1822124E+02  0.3020112E+00 -0.2880796E+01  0.4598389E+02 -0.9584116E-15
  0.7374539E-01  0.4588441E+02  0.0000000E+00  0.1853540E+02  0.2928324E+00 -0.2831729E+01  0.4588441E+02  0.2424543E-14
  0.7499531E-01  0.4578509E+02  0.0000000E+00  0.1884956E+02  0.2841140E+00 -0.2784294E+01  0.4578509E+02  0.1507859E-14
  0.7624523E-01  0.4568592E+02  0.0000000E+00  0.1916372E+02  0.2758257E+00 -0.2738414E+01  0.4568592E+02 -0.3231343E-15
  0.7749516E-01  0.4558689E+02  0.0000000E+00  0.1947787E+02  0.2679398E+00 -0.2694012E+01  0.4558689E+02 -0.5958649E-14
  0.7874508E-01  0.4548802E+02  0.0000000E+00  0.1979203E+02  0.2604306E+00 -0.2651020E+01  0.4548802E+02 -0.1110967E-14
  0.7999500E-01  0.4538929E+02  0.0000000E+00  0.2010619E+02  0.2532746E+00 -0.2609370E+01  0.4538929E+02  0.3923958E-14
  0.8124492E-01  0.4529072E+02  0.0000000E+00  0.2042035E+02  0.2464499E+00 -0.2569003E+01  0.4529072E+02 -0.2645684E-15
  0.8249484E-01  0.4519230E+02  0.0000000E+00  0.2073451E+02  0.2399365E+00 -0.2529859E+01  0.4519230E+02  0.1861701E-14
  0.8374477E-01  0.4509402E+02  0.0000000E+00  0.2104867E+02  0.2337157E+00 -0.2491884E+01  0.4509402E+02  0.4101085E-14
  0.8499469E-01  0.4499589E+02  0.0000000E+00  0.2136283E+02  0.2277703E+00 -0.2455027E+01  0.4499589E+02 -0.1077130E-14
  0.8624461E-01  0.4489791E+02  0.0000000E+00  0.2167699E+02  0.2220843E+00 -0.2419239E+01  0.4489791E+02 -0.1496133E-15
  0.8749453E-01  0.4480008E+02  0.0000000E+00  0.2199115E+02  0.2166427E+00 -0.2384475E+01  0.4480008E+02  0.2847478E-14
  0.8874445E-01  0.4470240E+02  0.0000000E+00  0.2230531E+02  0.2114319E+00 -0.2350692E+01  0.4470240E+02  0.2480271E-14
  0.8999438E-01  0.4460487E+02  0.0000000E+00  0.2261947E+02  0.2064389E+00 -0.2317848E+01  0.4460487E+02 -0.1792110E-15
  0.9124430E-01  0.4450748E+02  0.0000000E+00  0.2293363E+02  0.2016518E+00 -0.2285906E+01  0.4450748E+02 -0.3618282E-14
  0.9249422E-01  0.4441024E+02  0.0000000E+00  0.2324779E+02  0.1970595E+00 -0.2254829E+01  0.4441024E+02 -0.6528702E-15
  0.9374414E-01  0.4431315E+02  0.0000000E+00  0.2356194E+02  0.1926514E+00 -0.2224582E+01  0.4431315E+02  0.1454274E-14
  0.9499406E-01  0.4421621E+02  0.0000000E+00  0.2387610E+02  0.1884180E+00 -0.2195132E+01  0.4421621E+02 -0.1153024E-14
  0.9624398E-01  0.4411941E+02  0.0000000E+00  0.2419026E+02  0.1843500E+00 -0.2166449E+01  0.4411941E+02 -0.2424959E-14
  0.9749391E-01  0.4402277E+02  0.0000000E+00  0.2450442E+02  0.1804391E+00 -0.2138504E+01  0.4402277E+02 -0.1320750E-14
  0.9874383E-01  0.4392626E+02  0.0000000E+00  0.2481858E+02  0.1766771E+00 -0.2111267E+01  0.4392626E+02  0.2492516E-14
  0.9999375E-01  0.4382991E+02  0.0000000E+00  0.2513274E+02  0.1730568E+00 -0.2084713E+01  0.4382991E+02 -0.1630078E-14
  0.1012437E+00  0.4373370E+02  0.0000000E+00  0.2544690E+02  0.1695709E+00 -0.2058817E+01  0.4373370E+02 -0.7801694E-15
  0.1024936E+00  0.4363763E+02  0.0000000E+00  0.2576106E+02  0.1662130E+00 -0.2033554E+01  0.4363763E+02  0.2581251E-14
  0.1037435E+00  0.4354172E+02  0.0000000E+00  0.2607522E+02  0.1629769E+00 -0.2008901E+01  0.4354172E+02 -0.4781120E-14
  0.1049934E+00  0.4344594E+02  0.0000000E+00  0.2638938E+02  0.1598568E+00 -0.1984837E+01  0.4344594E+02 -0.7106078E-15
  0.1062434E+00  0.4335032E+02  0.0000000E+00  0.2670354E+02  0.1568471E+00 -0.1961341E+01  0.4335032E+02  0.1202722E-15
  0.1074933E+00  0.4325483E+02  0.0000000E+00  0.2701770E+02  0.1539428E+00 -0.1938393E+01  0.4325483E+02 -0.1223032E-14
  0.1087432E+00  0.4315950E+02  0.0000000E+00  0.2733186E+02  0.1511390E+00 -0.1915974E+01  0.4315950E+02  0.5791399E-15
  0.1099931E+00  0.4306431E+02  0.0000000E+00  0.2764602E+02  0.1484311E+00 -0.1894066E+01  0.4306431E+02  0.1721928E-14
  0.1112430E+00  0.4296926E+02  0.0000000E+00  0.2796017E+02  0.1458147E+00 -0.1872652E+01  0.4296926E+02  0.1577687E-14
  0.1124930E+00  0.4287436E+02  0.0000000E+00  0.2827433E+02  0.1432859E+00 -0.1851715E+01  0.4287436E+02 -0.1851772E-14
  0.1137429E+00  0.4277960E+02  0.0000000E+00  0.2858849E+02  0.1408407E+00 -0.1831240E+01  0.4277960E+02  0.1261967E-14
  0.1149928E+00  0.4268499E+02  0.0000000E+00  0.2890265E+02  0.1384754E+00 -0.1811212E+01  0.4268499E+02  0.2675238E-14
  0.1162427E+00  0.4259052E+02  0.0000000E+00  0.2921681E+02  0.1361868E+00 -0.1791616E+01  0.4259052E+02  0.4346265E-15
  0.1174927E+00  0.4249619E+02  0.0000000E+00  0.2953097E+02  0.1339714E+00 -0.1772438E+01  0.4249619E+02  0.3622711E-14
  0.1187426E+00  0.4240201E+02  0.0000000E+00  0.2984513E+02  0.1318262E+00 -0.1753665E+01  0.4240201E+02  0.3679927E-14
  0.1199925E+00  0.4230797E+02  0.0000000E+00  0.3015929E+02  0.1297483E+00 -0.1735285E+01  0.4230797E+02  0.3451267E-14
  0.1212424E+00  0.4221407E+02  0.0000000E+00  0.3047345E+02  0.1277348E+00 -0.1717285E+01  0.4221407E+02 -0.2264568E-15
  0.1224923E+00  0.4212032E+02  0.0000000E+00  0.3078761E+02  0.1257832E+00 -0.1699654E+01  0.4212032E+02 -0.4851942E-14
  0.1237423E+00  0.4202671E+02  0.0000000E+00  0.3110177E+02  0.1238909E+00 -0.1682380E+01  0.4202671E+02 -0.5273135E-16
  0.1249922E+00  0.4193324E+02  0.0000000E+00  0.3141593E+02  0.1220555E+00 -0.1665453E+01  0.4193324E+02  0.1365412E-14
  0.1262421E+00  0.4183991E+02  0.0000000E+00  0.3173009E+02  0.1202748E+00 -0.1648862E+01  0.4183991E+02 -0.1425049E-14
  0.1274920E+00  0.4174673E+02  0.0000000E+00  0.3204425E+02  0.1185467E+00 -0.1632598E+01  0.4174673E+02  0.1339799E-14
  0.1287420E+00  0.4165369E+02  0.0000000E+00  0.3235840E+02  0.1168691E+00 -0.1616651E+01  0.4165369E+02  0.3917889E-14
  0.1299919E+00  0.4156079E+02  0.0000000E+00  0.3267256E+02  0.1152400E+00 -0.1601012E+01  0.4156079E+02  0.1598592E-14
  0.1312418E+00  0.4146803E+02  0.0000000E+00  0.3298672E+02  0.1136576E+00 -0.1585671E+01  0.4146803E+02  0.1786316E-15
  0.1324917E+00  0.4137541E+02  0.0000000E+00  0.3330088E+02  0.1121201E+00 -0.1570621E+01  0.4137541E+02 -0.2153466E-14
  0.1337416E+00  0.4128294E+02  0.0000000E+00  0.3361504E+02  0.1106259E+00 -0.1555854E+01  0.4128294E+02  0.4346058E-14
  0.1349916E+00  0.4119060E+02  0.0000000E+00  0.3392920E+02  0.1091733E+00 -0.1541361E+01  0.4119060E+02 -0.3544563E-14
  0.1362415E+00  0.4109841E+02  0.0000000E+00  0.3424336E+02  0.1077608E+00 -0.1527135E+01  0.4109841E+02  0.4425977E-14
  0.1374914E+00  0.4100636E+02  0.0000000E+00  0.3455752E+02  0.1063869E+00 -0.1513168E+01  0.4100636E+02  0.3319408E-14
  0.1387413E+00  0.4091444E+02  0.0000000E+00  0.3487168E+02  0.1050503E+00 -0.1499454E+01  0.4091444E+02  0.2148876E-14
  0.1399913E+00  0.4082267E+02  0.0000000E+00  0.3518584E+02  0.1037496E+00 -0.1485986E+01  0.4082267E+02 -0.6391896E-15
  0.1412412E+00  0.4073104E+02  0.0000000E+00  0.3550000E+02  0.1024835E+00 -0.1472758E+01  0.4073104E+02  0.1465997E-14
  0.1424911E+00  0.4063955E+02  0.0000000E+00  0.3581416E+02  0.1012508E+00 -0.1459762E+01  0.4063955E+02  0.2982916E-14
  0.1437410E+00  0.4054819E+02  0.0000000E+00  0.3612832E+02  0.1000504E+00 -0.1446993E+01  0.4054819E+02 -0.1769732E-14
  0.1449909E+00  0.4045698E+02  0.0000000E+00  0.3644247E+02  0.9888117E-01 -0.1434445E+01  0.4045698E+02  0.8436609E-15
  0.1462409E+00  0.4036591E+02  0.0000000E+00  0.3675663E+02  0.9774198E-01 -0.1422113E+01  0.4036591E+02  0.3104675E-14
  0.1474908E+00  0.4027497E+02  0.0000000E+00  0.3707079E+02  0.9663183E-01 -0.1409990E+01  0.4027497E+02 -0.3303031E-16
  0.1487407E+00  0.4018418E+02  0.0000000E+00  0.3738495E+02  0.9554975E-01 -0.1398072E+01  0.4018418E+02  0.2165312E-14
  0.1499906E+00  0.4009352E+02  0.0000000E+00  0.3769911E+02  0.9449480E-01 -0.1386353E+01  0.4009352E+02  0.1446155E-14
  0.1512405E+00  0.4000300E+02  0.0000000E+00  0.3801327E+02  0.9346608E-01 -0.1374828E+01  0.4000300E+02 -0.5492599E-15
  0.1524905E+00  0.3991262E+02  0.0000000E+00  0.3832743E+02  0.9246274E-01 -0.1363494E+01  0.3991262E+02 -0.1716522E-14
  0.1537404E+00  0.3982238E+02  0.0000000E+00  0.3864159E+02  0.9148393E-01 -0.1352344E+01  0.3982238E+02 -0.2499820E-14
  0.1549903E+00  0.3973227E+02  0.0000000E+00  0.3895575E+02  0.9052887E-01 -0.1341375E+01  0.3973227E+02  0.6317607E-15
  0.1562402E+00  0.3964230E+02  0.0000000E+00  0.3926991E+02  0.8959680E-01 -0.1330582E+01  0.3964230E+02 -0.1117997E-14
  0.1574902E+00  0.3955248E+02  0.0000000E+00  0.3958407E+02  0.8868698E-01 -0.1319961E+01  0.3955248E+02 -0.1935560E-14
  0.1587401E+00  0.3946278E+02  0.0000000E+00  0.3989823E+02  0.8779872E-01 -0.1309507E+01  0.3946278E+02 -0.1681437E-14
  0.1599900E+00  0.3937323E+02  0.0000000E+00  0.4021239E+02  0.8693133E-01 -0.1299218E+01  0.3937323E+02 -0.7366916E-16
  0.1612399E+00  0.3928381E+02  0.0000000E+00  0.4052655E+02  0.8608417E-01 -0.1289089E+01  0.3928381E+02 -0.5178051E-15
  0.1624898E+00  0.3919453E+02  0.0000000E+00  0.4084070E+02  0.8525662E-01 -0.1279116E+01  0.3919453E+02 -0.1075064E-14
  0.1637398E+00  0.3910539E+02  0.0000000E+00  0.4115486E+02  0.8444807E-01 -0.1269297E+01  0.3910539E+02 -0.1182391E-14
  0.1649897E+00  0.3901638E+02  0.0000000E+00  0.4146902E+02  0.8365795E-01 -0.1259626E+01  0.3901638E+02  0.4046283E-15
  0.1662396E+00  0.3892751E+02  0.0000000E+00  0.4178318E+02  0.8288569E-01 -0.1250102E+01  0.3892751E+02 -0.4804433E-14
  0.1674895E+00  0.3883877E+02  0.0000000E+00  0.4209734E+02  0.8213078E-01 -0.1240720E+01  0.3883877E+02  0.1397286E-14
  0.1687395E+00  0.3875017E+02  0.0000000E+00  0.4241150E+02  0.8139268E-01 -0.1231478E+01  0.3875017E+02 -0.1327380E-15
  0.1699894E+00  0.3866171E+02  0.0000000E+00  0.4272566E+02  0.8067091E-01 -0.1222372E+01  0.3866171E+02 -0.1167683E-14
  0.1712393E+00  0.3857338E+02  0.0000000E+00  0.4303982E+02  0.7996499E-01 -0.1213399E+01  0.3857338E+02 -0.1611051E-14
  0.1724892E+00  0.3848519E+02  0.0000000E+00  0.4335398E+02  0.7927445E-01 -0.1204557E+01  0.3848519E+02 -0.9342456E-15
  0.1737391E+00  0.3839713E+02  0.0000000E+00  0.4366814E+02  0.7859886E-01 -0.1195843E+01  0.3839713E+02 -0.3563843E-15
  0.1749891E+00  0.3830921E+02  0.0000000E+00  0.4398230E+02  0.7793779E-01 -0.1187254E+01  0.3830921E+02 -0.2838306E-14
  0.1762390E+00  0.3822142E+02  0.0000000E+00  0.4429646E+02  0.7729081E-01 -0.1178787E+01  0.3822142E+02 -0.9561273E-15
  0.1774889E+00  0.3813377E+02  0.0000000E+00  0.4461062E+02  0.7665754E-01 -0.1170440E+01  0.3813377E+02  0.3351798E-14
  0.1787388E+00  0.3804625E+02  0.0000000E+00  0.4492477E+02  0.7603759E-01 -0.1162210E+01  0.3804625E+02  0.3472059E-15
  0.1799888E+00  0.3795886E+02  0.0000000E+00  0.4523893E+02  0.7543059E-01 -0.1154094E+01  0.3795886E+02  0.1290081E-14
  0.1812387E+00  0.3787161E+02  0.0000000E+00  0.4555309E+02  0.7483619E-01 -0.1146091E+01  0.3787161E+02  0.1520905E-14
  0.1824886E+00  0.3778450E+02  0.0000000E+00  0.4586725E+02  0.7425402E-01 -0.1138198E+01  0.3778450E+02 -0.5221491E-15
  0.1837385E+00  0.3769751E+02  0.0000000E+00  0.4618141E+02  0.7368377E-01 -0.1130413E+01  0.3769751E+02 -0.5743970E-15
  0.1849884E+00  0.3761066E+02  0.0000000E+00  0.4649557E+02  0.7312511E-01 -0.1122734E+01  0.3761066E+02 -0.3417476E-14
  0.1862384E+00  0.3752395E+02  0.0000000E+00  0.4680973E+02  0.7257772E-01 -0.1115158E+01  0.3752395E+02 -0.1338023E-14
  0.1874883E+00  0.3743736E+02  0.0000000E+00  0.4712389E+02  0.7204131E-01 -0.1107683E+01  0.3743736E+02 -0.9022701E-15
  0.1887382E+00  0.3735091E+02  0.0000000E+00  0.4743805E+02  0.7151558E-01 -0.1100307E+01  0.3735091E+02  0.4329872E-15
  0.1899881E+00  0.3726460E+02  0.0000000E+00  0.4775221E+02  0.7100026E-01 -0.1093029E+01  0.3726460E+02  0.1647922E-14
  0.1912380E+00  0.3717841E+02  0.0000000E+00  0.4806637E+02  0.7049506E-01 -0.1085847E+01  0.3717841E+02 -0.1143294E-14
  0.1924880E+00  0.3709236E+02  0.0000000E+00  0.4838053E+02  0.6999973E-01 -0.1078758E+01  0.3709236E+02  0.2095488E-14
  0.1937379E+00  0.3700644E+02  0.0000000E+00  0.4869469E+02  0.6951402E-01 -0.1071761E+01  0.3700644E+02  0.1075945E-15
  0.1949878E+00  0.3692065E+02  0.0000000E+00  0.4900885E+02  0.6903766E-01 -0.1064854E+01  0.3692065E+02 -0.3904989E-15
  0.1962377E+00  0.3683500E+02  0.0000000E+00  0.4932300E+02  0.6857043E-01 -0.1058035E+01  0.3683500E+02 -0.1014759E-14
  0.1974877E+00  0.3674947E+02  0.0000000E+00  0.4963716E+02  0.6811209E-01 -0.1051303E+01  0.3674947E+02 -0.4444738E-14
  0.1987376E+00  0.3666408E+02  0.0000000E+00  0.4995132E+02  0.6766243E-01 -0.1044656E+01  0.3666408E+02 -0.7066037E-15
  0.1999875E+00  0.3657882E+02  0.0000000E+00  0.5026548E+02  0.6722121E-01 -0.1038092E+01  0.3657882E+02  0.7019946E-15
  0.2012374E+00  0.3649369E+02  0.0000000E+00  0.5057964E+02  0.6678824E-01 -0.1031610E+01  0.3649369E+02 -0.1943118E-14
  0.2024873E+00  0.3640869E+02  0.0000000E+00  0.5089380E+02  0.6636330E-01 -0.1025208E+01  0.3640869E+02 -0.2578452E-14
  0.2037373E+00  0.3632382E+02  0.0000000E+00  0.5120796E+02  0.6594620E-01 -0.1018886E+01  0.3632382E+02 -0.2080067E-14
  0.2049872E+00  0.3623908E+02  0.0000000E+00  0.5152212E+02  0.6553675E-01 -0.1012640E+01  0.3623908E+02  0.7265975E-15
  0.2062371E+00  0.3615447E+02  0.0000000E+00  0.5183628E+02  0.6513476E-01 -0.1006471E+01  0.3615447E+02 -0.4214361E-14
  0.2074870E+00  0.3607000E+02  0.0000000E+00  0.5215044E+02  0.6474006E-01 -0.1000376E+01  0.3607000E+02  0.1486348E-14
  0.2087370E+00  0.3598565E+02  0.0000000E+00  0.5246460E+02  0.6435246E-01 -0.9943540E+00  0.3598565E+02  0.1288205E-14
  0.2099869E+00  0.3590143E+02  0.0000000E+00  0.5277876E+02  0.6397180E-01 -0.9884043E+00  0.3590143E+02  0.5907476E-15
  0.2112368E+00  0.3581735E+02  0.0000000E+00  0.5309292E+02  0.6359791E-01 -0.9825252E+00  0.3581735E+02  0.1024994E-14
  0.2124867E+00  0.3573339E+02  0.0000000E+00  0.5340708E+02  0.6323063E-01 -0.9767155E+00  0.3573339E+02 -0.1079214E-14
  0.2137366E+00  0.3564956E+02  0.0000000E+00  0.5372123E+02  0.6286982E-01 -0.9709740E+00  0.3564956E+02 -0.1321320E-14
  0.2149866E+00  0.3556586E+02  0.0000000E+00  0.5403539E+02  0.6251531E-01 -0.9652995E+00  0.3556586E+02 -0.2404375E-14
  0.2162365E+00  0.3548229E+02  0.0000000E+00  0.5434955E+02  0.6216696E-01 -0.9596908E+00  0.3548229E+02 -0.4186656E-14
  0.2174864E+00  0.3539885E+02  0.0000000E+00  0.5466371E+02  0.6182463E-01 -0.9541467E+00  0.3539885E+02  0.5594226E-15
  0.2187363E+00  0.3531554E+02  0.0000000E+00  0.5497787E+02  0.6148819E-01 -0.9486663E+00  0.3531554E+02 -0.5418679E-15
  0.2199863E+00  0.3523235E+02  0.0000000E+00  0.5529203E+02  0.6115749E-01 -0.9432483E+00  0.3523235E+02  0.5211723E-15
  0.2212362E+00  0.3514930E+02  0.0000000E+00  0.5560619E+02  0.6083241E-01 -0.9378918E+00  0.3514930E+02  0.1855927E-14
  0.2224861E+00  0.3506637E+02  0.0000000E+00  0.5592035E+02  0.6051282E-01 -0.9325956E+00  0.3506637E+02 -0.2305853E-15
  0.2237360E+00  0.3498357E+02  0.0000000E+00  0.5623451E+02  0.6019860E-01 -0.9273588E+00  0.3498357E+02 -0.1108171E-15
  0.2249859E+00  0.3490090E+02  0.0000000E+00  0.5654867E+02  0.5988963E-01 -0.9221804E+00  0.3490090E+02  0.8032235E-15
  0.2262359E+00  0.3481835E+02  0.0000000E+00  0.5686283E+02  0.5958579E-01 -0.9170594E+00  0.3481835E+02 -0.2107426E-14
  0.2274858E+00  0.3473593E+02  0.0000000E+00  0.5717699E+02  0.5928697E-01 -0.9119949E+00  0.3473593E+02  0.3588345E-14
  0.2287357E+00  0.3465364E+02  0.0000000E+00  0.5749115E+02  0.5899306E-01 -0.9069859E+00  0.3465364E+02  0.7653915E-17
  0.2299856E+00  0.3457148E+02  0.0000000E+00  0.5780530E+02  0.5870395E-01 -0.9020314E+00  0.3457148E+02  0.3116668E-14
  0.2312355E+00  0.3448945E+02  0.0000000E+00  0.5811946E+02  0.5841954E-01 -0.8971308E+00  0.3448945E+02 -0.8869815E-16
  0.2324855E+00  0.3440754E+02  0.0000000E+00  0.5843362E+02  0.5813973E-01 -0.8922830E+00  0.3440754E+02  0.4752608E-15
  0.2337354E+00  0.3432575E+02  0.0000000E+00  0.5874778E+02  0.5786441E-01 -0.8874872E+00  0.3432575E+02  0.1259624E-14
