           1  -8.9132162368914560     
           2  -6.9271489426901107     
           3  -5.1910819139739024     
           4  -3.7050147931149691     
           5  -2.4689473285980053     
           6  -1.4828793820051944     
           7 -0.74681092388345849     
           8 -0.26074110736954026     
           9  -2.0019510906422514E-002
          10  0.10236715778592040     
          11  0.27540089536341833     
          12  0.49719473536242725     
          13  0.76098253755481005     
          14   1.0628708534932227     
          15   1.4002532882441303     
          16   1.7712336771946864     
          17   2.1743575893633538     
          18   2.6084674014418856     
          19   3.0726159943442330     
          20   3.5660116335202470     
          21   4.0879808708850751     
          22   4.6379425417108004     
          23   5.2153889378823814     
          24   5.8198718148923954     
          25   6.4509917628311078     
          26   7.1083899853692847     
          27   7.7917418436554735     
          28   8.5007517217600235     
          29   9.2351488993444963     
          30   9.9946842082135863     
          31   10.779127307556335     
          32   11.588264458085179     
          33   12.421896707761332     
          34   13.279838422517061     
          35   14.161916118202500     
          36   15.067967559880346     
          37   15.997841108852301     
          38   16.951395305251932     
          39   17.928498680266788     
          40   18.929029797582185     
          41   19.952877522242492     
          42   20.999941516289251     
          43   22.070132951223055     
          44   23.163375419942891     
          45   24.279606013122251     
          46   25.418776507576695     
          47   26.580854589556107     
          48   27.765825015871091     
          49   28.973690592189090     
          50   30.204472837474899     
          51   31.458212203084262     
          52   32.734967730502831     
          53   34.034816066356150     
          54   35.357849805877770     
          55   36.704175196093267     
          56   38.073909299535451     
          57   39.467176773847306     
          58   40.884106464771314     
          59   42.324828026205076     
          60   43.789468768896761     
          61   45.278150905942319     
          62   46.790989313711172     
          63   48.328089866874507     
          64   49.889548355335130     
          65   51.475449940975516     
          66   53.085869083093712     
          67   54.720869841607062     
          68   56.380506462155608     
          69   58.064824151893831     
          70   59.773859966400771     
          71   61.507643741060754     
          72   63.266199017554747     
          73   65.049543928675106     
          74   66.857692018937072     
          75   68.690652986726491     
          76   70.548433343326892     
          77   72.431036988011343     
          78   74.338465703855050     
          79   76.270719579450102     
          80   78.227797364612357     
          81   80.209696767124100     
          82   82.216414698661552     
          83   84.247947476949761     
          84   86.304290990257883     
          85   88.385440831159926     
          86   90.491392403229852     
          87   92.622141006955630     
          88   94.777681906562080     
          89   96.958010383154047     
          90   99.163121774996384     
          91   101.39301150813118     
          92   103.64767511971876     
          93   105.92710827398697     
          94   108.23130677393057     
          95   110.56026656847098     
          96   112.91398375653081     
          97   115.29245458872172     
          98   117.69567546676261     
          99   120.12364294190773     
         100   122.57635371162907     
