          13   5.1989602079584085E-002   47.637508442094472        8.7573220328462370E-006  -2.4729726649054814E-005   4.9287669429123067E-005  -7.9698512921176691E-005   1.1015864872826620E-004  -1.3295337835607756E-004   1.4007853885902467E-004  -1.2419155481510630E-004   8.2015016214659572E-005  -8.7002882993889952E-005   1.0741438024225759E-004  -1.2647826384636432E-004   1.4671844975137468E-004  -1.6927011370766092E-004   1.9499586308752837E-004  -2.2471971390845125E-004   2.5931855784815517E-004  -2.9977390503295714E-004   3.4721067263691012E-004  -4.0293236123271935E-004   4.6845656768307184E-004  -5.4555277665774000E-004   6.3628350367904939E-004  -7.4304941506691483E-004   8.6863875955721945E-004
          14   5.5988802239552091E-002   47.311780196740884        9.5076010372117698E-006  -2.6841086147799827E-005   5.3482907837728617E-005  -8.6464489238714446E-005   1.1949009893702374E-004  -1.4419606953197203E-004   1.5190825409516044E-004  -1.3467053384877512E-004   8.8932274842289615E-005  -9.4339224581499603E-005   1.1646908592683387E-004  -1.3713577948624569E-004   1.5907565703354709E-004  -1.8351902602137379E-004   2.1140043562377573E-004  -2.4361234567285903E-004   2.8110425115444859E-004  -3.2493871632484047E-004   3.7633334403202435E-004  -4.3669880693679284E-004   5.0767721861262084E-004  -5.9118294590940342E-004   6.8944702085875021E-004  -8.0506582454059454E-004   9.4105439971154856E-004
          15   5.9988002399520096E-002   46.987622870899479        1.0274979276536062E-005  -2.8999013641360046E-005   5.7767966527834239E-005  -9.3371565697104866E-005   1.2901181887756179E-004  -1.5566382275909333E-004   1.6397149193838438E-004  -1.4535444271984358E-004   9.5984178015627624E-005  -1.0181802758459537E-004   1.2569902664559380E-004  -1.4799865159289278E-004   1.7166973281840120E-004  -1.9803943162484712E-004   2.2811546710637721E-004  -2.6285985142213521E-004   3.0329580878830757E-004  -3.5056816909377918E-004   4.0598856069771686E-004  -4.7107632847388184E-004   5.4759978987252108E-004  -6.3762009184639365E-004   7.4353891288952761E-004  -8.6815072938816655E-004   1.0147000242517279E-003
          16   6.3987202559488102E-002   46.665029653607029        1.1060730325516435E-005  -3.1206952342773630E-005   6.2149442924534985E-005  -1.0043004569467326E-004   1.3873763272564781E-004  -1.6737292291185753E-004   1.7628509652979973E-004  -1.5625803210248814E-004   1.0318040715280007E-004  -1.0944952998439990E-004   1.3511678606348059E-004  -1.5908161239046537E-004   1.8451765004473837E-004  -2.1285075818133978E-004   2.4516313963199744E-004  -2.8248754374057822E-004   3.2592212655527437E-004  -3.7669527680821271E-004   4.3621407776309044E-004  -5.0610814602422484E-004   5.8827380086647096E-004  -6.8492099070235869E-004   7.9862430753529601E-004  -9.3237885508022796E-004   1.0896613687567519E-003
          17   6.7986402719456107E-002   46.343993762165177        1.1866145060647553E-005  -3.3468388005719390E-005   6.6634008626145045E-005  -1.0765033835048215E-004   1.4868149489495112E-004  -1.7933979711359622E-004   1.8886605035256702E-004  -1.6739616866312673E-004   1.1053071811169835E-004  -1.1724404756864995E-004   1.4473504188716727E-004  -1.7039950180209692E-004   1.9763650242350195E-004  -2.2797256723033449E-004   2.6256578254317027E-004  -3.0252089613495614E-004   3.4901227506378598E-004  -4.0335324157975003E-004   4.6704785239773004E-004  -5.4183769416870850E-004   6.2974899589113428E-004  -7.3314265110345880E-004   8.5476856796880057E-004  -9.9782515908712881E-004   1.1660243884743687E-003
          18   7.1985602879424113E-002   46.024508442025564        1.2692533488479775E-005  -3.5786853640187663E-005   7.1228418060502804E-005  -1.1504297151773934E-004   1.5885750693482031E-004  -1.9158103411486606E-004   2.0173149386942230E-004  -1.7878385202268552E-004   1.1804495224675540E-004  -1.2521198558305868E-004   1.5456658011493113E-004  -1.8196728402614448E-004   2.1104352338913317E-004  -2.4342457568853621E-004   2.8034589673390684E-004  -3.2298557046469910E-004   3.7259553065969531E-004  -4.3057548904056612E-004   4.9852808313027288E-004  -5.7830866620837084E-004   6.7207539407957990E-004  -7.8234237032321567E-004   9.1203735609010248E-004  -1.0645649020768169E-003   1.2438753382742374E-003
          19   7.5984803039392118E-002   45.706566966675084        1.3541226559539619E-005  -3.8165934178745053E-005   7.5939517029288610E-005  -1.2261860459974081E-004   1.6927993413848322E-004  -2.0411340330790938E-004   2.1489874476655909E-004  -1.9043623136425622E-004   1.2573304722978266E-004  -1.3336385013156153E-004   1.6462430897478558E-004  -1.9380006374302829E-004   2.2475610461927372E-004  -2.5922667684889447E-004   2.9852617837213832E-004  -3.4390744369413684E-004   3.9670140557148157E-004  -4.5839570230022314E-004   5.3069324809140327E-004  -6.1556505722517067E-004   7.1530333786953382E-004  -8.3257778880654811E-004   9.7049669381264866E-004  -1.1326737167249379E-003   1.3233008497954431E-003
          20   7.9984003199360124E-002   45.390162637522138        1.4413577970710097E-005  -4.0609271100469483E-005   8.0774251153160453E-005  -1.3038804118741185E-004   1.7996322188627460E-004  -2.1695387340539253E-004   2.2838531683233546E-004  -2.0236862171071871E-004   1.3360504765088483E-004  -1.4171025934222624E-004   1.7492127257151584E-004  -2.0591310197668277E-004   2.3879181415028617E-004  -2.7539896090883210E-004   3.1712954207427791E-004  -3.6531263400664711E-004   4.2135967731118511E-004  -4.8684785503280909E-004   5.6358214223880317E-004  -6.5365120594910130E-004   7.5948354007012472E-004  -8.8390694304643657E-004   1.0302130224114844E-003  -1.2022276742443864E-003   1.4043880059099664E-003
          21   8.3983203359328129E-002   45.075288783782845        1.5310965958747283E-005  -4.3120567019298458E-005   8.5739674229867006E-005  -1.3836224153649716E-004   1.9092201174713438E-004  -2.3011963080994181E-004   2.4220893849760886E-004  -2.1459651989545105E-004   1.4167111541451899E-004  -1.5026195431469796E-004   1.8547066426202415E-004  -2.1832183163318847E-004   2.5316841411439470E-004  -2.9196173505695810E-004   3.3617914356500459E-004  -3.8722752631810235E-004   4.4660041737327240E-004  -5.1596624374204995E-004   5.9723391361791555E-004  -6.9261183549253159E-004   8.0466712959599335E-004  -9.3638831689119159E-004   1.0912532600219286E-003  -1.2733033487343807E-003   1.4872244126155128E-003
          22   8.7982403519296135E-002   44.761938762368004        1.6234795087495233E-005  -4.5703590243218430E-005   9.0842956516886688E-005  -1.4655233490148880E-004   2.0217115736032696E-004  -2.4362809769947396E-004   2.5638757106292488E-004  -2.2713562024786763E-004   1.4994153994485543E-004  -1.5902980986409566E-004   1.9628583977721693E-004  -2.3104187273778151E-004   2.6790387812266605E-004  -3.0893554314572868E-004   3.5569840185330833E-004  -4.0967879722464271E-004   4.7245401927095129E-004  -5.4578551924899874E-004   6.3168809870886968E-004  -7.3249209300866821E-004   8.5090569593309338E-004  -9.9008089135508822E-004   1.1536848573710594E-003  -1.3459778794423292E-003   1.5718982684633784E-003
          23   9.1981603679264140E-002   44.450105957770354        1.7186498031254035E-005  -4.8362179310425885E-005   9.6091392949563701E-005  -1.5496963174247260E-004   2.1372574011810526E-004  -2.5749694985186910E-004   2.7093942663628689E-004  -2.4000183001421656E-004   1.5842674821374021E-004  -1.6802484507536284E-004   2.0738033010754710E-004  -2.4408904739012472E-004   2.8301640831653919E-004  -3.2634118497579435E-004   3.7571102095387062E-004  -4.3269343941756109E-004   4.9895122594690526E-004  -5.7634071744398568E-004   6.6698465690660401E-004  -7.7333758832723830E-004   8.9825133239616797E-004  -1.0450441930001820E-003   1.2175758518187401E-003  -1.4203290310253053E-003   1.6584984316196578E-003
          24   9.5980803839232159E-002   44.139783781952460        1.8167537356654542E-005  -5.1100247508309904E-005   1.0149241130516410E-004  -1.6362563582020877E-004   2.2560108466887813E-004  -2.7174413423116094E-004   2.8588298580381179E-004  -2.5321128453281965E-004   1.6713731460374010E-004  -1.7725823368121380E-004   2.1876785416825948E-004  -2.5747939445648534E-004   2.9852445210918358E-004  -3.4419973521613819E-004   3.9624101118097669E-004  -4.5629878559596307E-004   5.2612315659298107E-004  -6.0766728934174392E-004   7.0316400417805964E-004  -8.1519443161688100E-004   9.4675667823376102E-004  -1.1013383409524029E-003   1.2829949197794841E-003  -1.4964352518918040E-003   1.7471144846511015E-003
          25   9.9980003999200165E-002   43.830965674234783        1.9179407305298261E-005  -5.3921787380840528E-005   1.0705358032275726E-004  -1.7253205619394412E-004   2.3781277425933444E-004  -2.8638788635611023E-004   3.0123701505422299E-004  -2.6678036218175273E-004   1.7608397061797188E-004  -1.8674131427599158E-004   2.3046233125938067E-004  -2.7122918401627525E-004   3.1444671863660250E-004  -3.6253256198254225E-004   4.1731271004038996E-004  -4.8052253190582303E-004   5.5400133291105651E-004  -6.3980113047599552E-004   7.4026704593730568E-004  -8.5810927012030201E-004   9.9647495963272226E-004  -1.1590240926105670E-003   1.3500114275914058E-003  -1.5743757306986377E-003   1.8378367971202702E-003
          26  0.10397920415916817        43.523645101184520        2.0223635579331138E-005  -5.6830875229696243E-005   1.1278261778833547E-004  -1.8170081913567430E-004   2.5037666593292530E-004  -3.0144674747078321E-004   3.1702058397684171E-004  -2.8072569911583538E-004   1.8527761444767714E-004  -1.9648560037697084E-004   2.4247789333452631E-004  -2.8535493157928472E-004   3.3080219493709397E-004  -3.8136134509544076E-004   4.3895080274290813E-004  -5.0539276093213947E-004   5.8261770484511045E-004  -6.7277860966725674E-004   7.7833520917659099E-004  -9.0212932400497454E-004   1.0474600296703910E-003  -1.2181628881026551E-003   1.4186954808935869E-003  -1.6542304510722364E-003   1.9307565860683033E-003
          27  0.10797840431913618        43.217815556504668        2.1301785132035698E-005  -5.9831675614226643E-005   1.1868739859411836E-004  -1.9114407997383541E-004   2.6330890560110232E-004  -3.1693958153557493E-004   3.3325308225151228E-004  -2.9506420380872358E-004   1.9472932040779956E-004  -2.0650279034389201E-004   2.5482889709168443E-004  -2.9987341208886833E-004   3.4761016187645174E-004  -4.0070809403679989E-004   4.6118034236172046E-004  -5.3093796426903841E-004   6.1200467581241631E-004  -7.0663659719524190E-004   8.1741047388858871E-004  -9.4730242136905468E-004   1.0997664072591271E-003  -1.2788168935396653E-003   1.4891179725685761E-003  -1.7360802446183675E-003   2.0259659744575947E-003
          28  0.11197760447910418        42.913470560923621        2.2415455965446364E-005  -6.2928445855121328E-005   1.2477596278054687E-004  -2.0087423487870056E-004   2.7662594300276188E-004  -3.3288559205598583E-004   3.4995423644772596E-004  -3.0981307141487280E-004   2.0445034825014436E-004  -2.1680477716680112E-004   2.6752993589825784E-004  -3.1480167372531157E-004   3.6489020983510517E-004  -4.2059516562431256E-004   4.8402676965413267E-004  -5.5718706469093024E-004   6.4219512745978342E-004  -7.4141249240495470E-004   8.5753540381249948E-004  -9.9367703243919748E-004   1.1534493151244337E-003  -1.3410490431134490E-003   1.5613506293023066E-003  -1.8200068422792291E-003   2.1235580476409248E-003
          29  0.11597680463907219        42.610603662085140        2.3566286936917966E-005  -6.6125540546443741E-005   1.3105652356904885E-004  -2.1090393260108807E-004   2.9034454656643013E-004  -3.4930433876538607E-004   3.6714412664909249E-004  -3.2498979796516142E-004   2.1445215236306250E-004  -2.2740365813159248E-004   2.8059585156181278E-004  -3.3015705152263710E-004   3.8266225417226806E-004  -4.4104528141991183E-004   5.0751593256676670E-004  -5.8416943794613665E-004   6.7322244396885594E-004  -7.7714425077337907E-004   8.9875317653418112E-004  -1.0413023029941465E-003   1.2085647168546931E-003  -1.4049230800812923E-003   1.6354660568095310E-003  -1.9060929240920835E-003   2.2236269079181528E-003
          30  0.11997600479904019        42.309208434438908        2.4755957576506596E-005  -6.9427416080486198E-005   1.3753747539326015E-004  -2.2124608617534852E-004   3.0448181818886562E-004  -3.6621575417697405E-004   3.8484320291824265E-004  -3.4061219440903115E-004   2.2474639086598420E-004  -2.3831174437199791E-004   2.9404174595718441E-004  -3.4595718081116826E-004   4.0094655048109908E-004  -4.6208154488837307E-004   5.3167410544192743E-004  -6.1191493419281650E-004   7.0512053593265519E-004  -8.1387041046160097E-004   9.4110761296812076E-004  -1.0902280870452329E-003   1.2651693530574670E-003  -1.4705035966764341E-003   1.7115377837688256E-003  -1.9944221673990222E-003   2.3262677272363557E-003
          31  0.12397520495900820        42.009278479131389        2.5986189916955529E-005  -7.2838635189711751E-005   1.4422740193600382E-004  -2.3191388459699099E-004   3.1905520794291950E-004  -3.8364016001915481E-004   4.0307230161622747E-004  -3.5669840051510515E-004   2.3534493460654408E-004  -2.4954157031615171E-004   3.0788299251982711E-004  -3.6222001049728090E-004   4.1976370964783970E-004  -4.8372745832060238E-004   5.5652800794149786E-004  -6.4045389909548147E-004   7.3792386382381719E-004  -8.5163011837521526E-004   9.8464320624677736E-004  -1.1405049788023708E-003   1.3233207766543138E-003  -1.5378560729803789E-003   1.7896403045074129E-003  -2.0850792935530969E-003   2.4315767980843425E-003
          32  0.12797440511897620        41.710807423897116        2.7258750338015874E-005  -7.6363871509866200E-005   1.5113508417896636E-004  -2.4292080448472806E-004   3.3408252872671386E-004  -4.0159828356762676E-004   4.2185266158950569E-004  -3.7326689864139537E-004   2.4625987606747624E-004  -2.6110590303526557E-004   3.2213524761457081E-004  -3.7896381619091825E-004   4.3913471272691984E-004  -5.0600693953507694E-004   5.8210482370343549E-004  -6.6981719459893198E-004   7.7166746107328770E-004  -8.9046315575395073E-004   1.0294051500406808E-003  -1.1921843439516339E-003   1.3830773873433372E-003  -1.6070469147896618E-003   1.8698491204723864E-003  -2.1781501131618764E-003   2.5396515826277481E-003
          33  0.13197360527894422        41.413788922950630        2.8575451426772221E-005  -8.0007914168171644E-005   1.5826950847166598E-004  -2.5428062173616300E-004   3.4958197086543358E-004  -4.2011127388656623E-004   4.4120594023668079E-004  -3.9033652738538989E-004   2.5750353818992472E-004  -2.7301775150137683E-004   3.3681446178824204E-004  -3.9620721319062903E-004   4.5908092564307418E-004  -5.2894433836983882E-004   6.0843221874470974E-004  -7.0003621939504620E-004   8.0638695677667837E-004  -9.3040996330965740E-004   1.0754393663305805E-003  -1.2453183502681639E-003   1.4444984652559117E-003  -1.6781434905066208E-003   1.9522407805214312E-003  -2.2737215699055475E-003   2.6505907601264153E-003
          34  0.13597280543891221        41.118216656878566        2.9938153855587623E-005  -8.3775672400348118E-005   1.6563987462597611E-004  -2.6600742318581497E-004   3.6557211667630928E-004  -4.3920071799044086E-004   4.6115422946625169E-004  -4.0792649512352917E-004   2.6908848311929480E-004  -2.8529037576059701E-004   3.5193689091394598E-004  -4.1396916933510229E-004   4.7962411373061678E-004  -5.5256445297639702E-004   6.3553835962335686E-004  -7.3114292909651235E-004   8.4211859804392102E-004  -9.7151166593003322E-004   1.1227925326509629E-003  -1.2999599975858837E-003   1.5076442038315094E-003  -1.7512141670808529E-003   2.0368929200627870E-003  -2.3718817829628713E-003   2.7644942726714667E-003
          35  0.13997200559888023        40.824084332532344        3.1348768279228890E-005  -8.7672180200054717E-005   1.7325560404215417E-004  -2.7811561827366680E-004   3.8207195500667394E-004  -4.5888865693715844E-004   4.8172007155579340E-004  -4.2605639344882876E-004   2.8102752087928636E-004  -2.9793729602775636E-004   3.6751910723415983E-004  -4.3226901772942708E-004   5.0078645611915094E-004  -5.7689254592591793E-004   6.6345193137118353E-004  -7.6316985613031037E-004   8.7889927200642318E-004  -1.0138100969638174E-003   1.1715121088223697E-003  -1.3561631471433271E-003   1.5725757419320667E-003  -1.8263283450251691E-003   2.1238842990710634E-003  -2.4727200880746720E-003   2.8814633692753550E-003
          36  0.14397120575884823        40.531385682921311        3.2809257252683298E-005  -9.1702601004191439E-005   1.8112634787202130E-004  -2.9061995073193604E-004   3.9910089575430986E-004  -4.7919760186246595E-004   5.0292647492215065E-004  -4.4474621051468645E-004   2.9333371797926643E-004  -3.1097230170784996E-004   3.8357801030917445E-004  -4.5112646935357900E-004   5.2259055997416813E-004  -6.0195436013712176E-004   6.9220215520758468E-004  -7.9615012936251216E-004   9.1676652749450376E-004  -1.0573478221015751E-003   1.2216463631880979E-003  -1.4139825503228435E-003   1.6393551952149814E-003  -1.9035564925272352E-003   2.2132948390023834E-003  -2.5763270772711368E-003   3.0016006483442968E-003
          37  0.14797040591881624        40.240114467106160        3.4321637171130045E-005  -9.5872232417362150E-005   1.8926199522465291E-004  -3.0353551029730139E-004   4.1667878437866480E-004  -5.0015054996475406E-004   5.2479692981144822E-004  -4.6401634429221592E-004   3.0602040595969181E-004  -3.2440946034919984E-004   4.0013083787683010E-004  -4.7056162555995115E-004   5.4505947460018324E-004  -6.2777613463440749E-004   7.2181880604388978E-004  -8.3011749346479442E-004   9.5575859639656226E-004  -1.1021681628646568E-003   1.2732443983691614E-003  -1.4734738767984250E-003   1.7080456867815590E-003  -1.9829701786754851E-003   2.3052056586295097E-003  -2.6827946372858331E-003   3.1250100985587385E-003
          38  0.15196960607878424        39.950264470093011        3.5887980233484779E-005  -1.0018651097866301E-004   1.9767268141966120E-004  -3.1687774445536830E-004   4.3482591641090052E-004  -5.2177100044869011E-004   5.4735542391695549E-004  -4.8388761574778773E-004   3.1910118987985193E-004  -3.3826312653279260E-004   4.1719517662892056E-004  -4.9059499046606931E-004   5.6821670541329946E-004  -6.5438462014382848E-004   7.5233222978665810E-004  -8.6510632803191156E-004   9.9591441471011182E-004  -1.1483152197134588E-003   1.3263561765496706E-003  -1.5346937421055081E-003   1.7787113771155784E-003  -2.0646421058154538E-003   2.3996991088147796E-003  -2.7922159866762392E-003   3.2517971381839394E-003
          39  0.15596880623875226        39.661829502727635        3.7510416430892995E-005  -1.0465101697383091E-004   2.0636879629288559E-004  -3.3066247022372721E-004   4.5356305197014654E-004  -5.4408297043539902E-004   5.7062645793211440E-004  -5.0438128194681044E-004   3.3258995675177952E-004  -3.5254795070180351E-004   4.3478897290910091E-004  -5.1124748324800600E-004   5.9208622778934665E-004  -6.8180709453372740E-004   7.8377336044738047E-004  -9.0115166645828612E-004   1.0372736432935888E-003  -1.1958338947846779E-003   1.3810325443032109E-003  -1.5976997346442861E-003   1.8514174933245580E-003  -2.1486461410502792E-003   2.4968588062359584E-003  -2.9046857116675623E-003   3.3820686528293529E-003
          40  0.15996800639872025        39.374803401590398        3.9191135561507222E-005  -1.0927147929566303E-004   2.1536099255905133E-004  -3.4490588597953914E-004   4.7291143029276308E-004  -5.6711101084623713E-004   5.9463506104533311E-004  -5.2551904908917403E-004   3.4650088392377339E-004  -3.6727888793488731E-004   4.5293054333659294E-004  -5.3254045033937719E-004   6.1669250079303514E-004  -7.1007137810600381E-004   8.1617373706512248E-004  -9.3828921458082818E-004   1.0798766883266444E-003  -1.2447699142659099E-003   1.4373252569692613E-003  -1.6625504421262944E-003   1.9262303576943261E-003  -2.2350573468969729E-003   2.5967696660776939E-003  -3.0202998007337074E-003   3.5159330316722713E-003
          41  0.16396720655868827        39.089180028891391        4.0932389272844523E-005  -1.1405378035549856E-004   2.2466019423571229E-004  -3.5962458333718770E-004   4.9289278428086311E-004  -5.9088022226653776E-004   6.1940680638246782E-004  -5.4732308548117233E-004   3.6084844741658635E-004  -3.8247120666640567E-004   4.7163858535948796E-004  -5.5449567754021958E-004   6.4206048079287704E-004  -7.3920584874321074E-004   8.4956552044775167E-004  -9.7655536909406471E-004   1.1237647214854664E-003  -1.2951698504146216E-003   1.4952870025871604E-003  -1.7293054774723516E-003   2.0032174155655579E-003  -2.3239520111077321E-003   2.6995179336986447E-003  -3.1391556779265389E-003   3.6535002021580104E-003
