     tau         EL         x1         y1         z1         x2         y2         z2
   31600   -3.13028   -1.03288   -1.47003   -0.73071    0.01624    0.49224   -0.33724 
   31700   -5.52573    0.07420    0.03479   -0.05235   -0.10325   -1.95954   -1.27842 
   31800   -2.96828    0.77407   -0.91293   -0.43472    0.43261    0.20234    0.03596 
   31900   -2.95333   -0.14945   -1.87416    2.73877   -1.67288   -0.13765   -0.50554 
   32000   -3.07476   -1.43025    0.48906    1.32673   -0.20087   -0.56880    0.05923 
   32100   -2.80866   -0.64113    0.86224    0.16361   -0.76818   -0.51764   -0.09864 
   32200   -3.52597    1.17714   -1.11846    1.43800   -0.23951   -0.16502    0.10956 
   32300   -2.92875    0.03257   -0.24392    0.39221   -0.42648   -0.04017   -0.30002 
   32400   -2.51220    0.77561   -0.67089    1.04213    0.70231    0.28054    0.56212 
   32500   -2.49141   -0.15039   -0.30108   -0.29256    0.16161   -0.26661    0.11873 
   32600   -3.97451   -0.09430   -0.08399   -0.16098   -0.45433   -0.94726    1.62803 
   32700   -3.34771   -0.21687    0.15310   -0.12267   -0.71234   -0.59790    0.73739 
   32800   -2.39185    0.15282    0.16221    0.36073    0.15211    0.61794   -0.02990 
   32900   -3.06959   -0.26212   -0.06742    0.12581    0.21960   -0.67270    0.53728 
   33000   -3.08496    0.00817    0.28908    0.09843   -0.20234   -0.43273    0.33329 
   33100   -2.38385    0.02766   -0.79138   -0.63620   -0.56727   -0.65579   -0.04164 
   33200   -2.88212   -0.02549    0.35135   -0.13906   -0.57804    0.14416   -0.84579 
   33300   -3.04177   -0.28057    0.17653   -0.36105   -0.22375   -0.86277    0.40321 
   33400   -3.07632    1.04634    0.70251   -0.34957   -0.43995   -0.36554   -0.24993 
   33500   -2.62214   -0.08612   -0.54057   -0.10834   -0.29119    0.07124   -0.32981 
   33600   -3.03422    0.69123    0.38170    0.15589   -0.33201   -1.59768   -0.17530 
   33700   -3.12209    0.19684    0.32575   -0.26622   -0.15810   -0.33818    0.86127 
   33800    8.07714    0.33075    0.20226   -0.05984    0.34210    0.19375    0.01916 
   33900   -3.10503    0.03195   -0.50182    0.01577   -1.10055    0.30328   -0.88078 
   34000   -3.00952    0.78737   -0.50210   -0.31501   -1.31464   -0.22011    0.92793 
   34100   -3.13699    1.06262   -0.52811   -0.08463   -0.27112    0.40121    0.15280 
   34200   -3.33215    0.34508   -0.03658    0.12659   -1.16077    0.06508   -0.58397 
   34300   -3.11991    0.43382    0.15920    0.39775   -0.31758   -0.13856   -0.20798 
   34400   -3.13906    0.94342    0.61843   -0.13462   -0.15656    0.15142    0.32536 
   34500   -2.62411   -0.27725    0.01354   -0.07033   -0.01795   -0.42996   -0.10937 
   34600   -3.36078   -1.38937    0.16842   -0.62406   -0.27752    0.02300   -0.01521 
   34700   -2.41781   -0.73116   -0.23265    0.67151   -1.12911   -0.82812   -0.00288 
   34800   -2.70109   -0.22830   -0.53003   -0.62540    0.53435   -0.63137    0.14096 
   34900   -2.53523    0.75107   -0.04484    0.37388    0.62876    0.78208    1.00486 
   35000   -2.97786    1.39164   -0.14702    0.03658   -0.84577    0.08106    0.81097 
   35100   -3.00073    0.35535   -0.00806   -0.01319   -0.23198   -0.31036    0.52603 
   35200   -2.99642   -0.35539    0.33860   -0.64282    1.67127    0.69698   -0.00474 
   35300   -2.75288   -1.11007   -0.52489    0.95855    0.31698   -0.41942    0.75228 
   35400   -3.73570    0.22159    1.24501   -0.79442    0.20425   -0.05189   -0.06832 
   35500   -3.34500   -1.12377   -0.14882   -0.76345   -0.07492   -0.13880    0.28667 
   35600   -2.92203    0.80209    0.39085    0.41389    0.29706   -0.03220   -0.04175 
   35700   -3.18558   -0.64671    0.58644   -0.15685    0.03366    0.09114    0.27136 
   35800   -3.00575    1.87027    0.67834   -0.26882    0.48988   -0.05133   -0.14427 
   35900   -2.93948   -0.91566   -0.56802    0.61235   -0.27139    0.37341   -1.29369 
   36000   -2.92671   -0.02394   -0.46509    0.12942    0.97558   -0.95333    0.72379 
   36100   -3.14022    0.53573   -0.58433   -1.42528   -0.05352    0.39276    0.45528 
   36200   -2.96599    0.48920   -0.11818   -0.73832    0.19267   -0.23015    0.54326 
   36300   -2.99064    0.37731    0.04139    0.22639   -0.48453    0.26844    0.06125 
   36400   -2.05270    0.46691    0.36963   -0.47174    0.77022   -0.18303   -0.59119 
   36500   -3.34412    0.28601   -0.82198   -0.76511    0.27543    0.06302    0.04926 
   36600   -2.79421   -0.25155   -0.69168   -0.02773   -1.25319    0.13950    0.03754 
   36700   -1.85234   -0.30744    0.45787    0.08959   -0.12709    0.21077    0.43507 
   36800   -3.01281   -0.27052   -0.57578   -0.52402    0.42492    0.40230   -0.00255 
   36900   -2.77760   -2.85461   -0.67383   -0.93377   -1.13442   -0.23803   -0.13193 
   37000   -2.20628   -0.25988    0.69842    1.11814    0.47572    0.87416    0.74698 
   37100   -2.17002   -0.30540   -0.28618    0.39723   -0.58018    0.24573    0.57270 
   37200   -3.07181   -0.10206    0.43865    0.33620   -0.25660   -0.43335   -0.90628 
   37300   -2.91934    0.25651    0.12706    0.43712   -0.02410   -0.30087    0.01030 
   37400   -4.40113    1.35474    1.22540   -0.38874   -0.01768   -0.11421    0.10404 
   37500   -2.95004   -0.49181    0.02488   -0.12183    0.34924    0.22254   -0.23551 
   37600   -3.88002   -0.10970    0.02273   -0.02495    0.13641    0.16806    0.31812 
   37700   -2.91516    0.05015   -0.29787    0.46617    0.11135   -0.33241   -0.56250 
   37800   -3.03865    0.10337   -0.41261    0.26195   -1.06015    0.33061    0.30187 
   37900   -2.96070    0.65512   -0.11675   -1.27383   -0.66832    0.15403   -0.21642 
   38000   -2.93714   -0.48189    1.17789    0.28523    0.61222   -0.03776    0.43683 
   38100   -2.93777   -0.53043    0.20109   -0.64402    0.71103    0.61832    0.22072 
   38200   -2.82977   -0.34548    0.90772    0.64504   -0.07747   -0.71179    1.03454 
   38300   -3.11134   -0.73449   -0.20136   -0.29191    0.41035    0.19412    0.15288 
   38400   -3.04345   -0.48065    0.05142   -1.07769    0.37017    0.38485    0.36683 
   38500   -3.06067   -0.03859    0.33203   -0.07569    0.13514   -0.01877    0.11008 
   38600   -1.20364   -0.22271   -0.15602   -0.00395   -0.40266   -0.19401   -0.24088 
   38700   -2.84808   -0.47404   -0.05393    0.76565    1.10697   -0.52835    0.96400 
   38800   -1.96080   -0.74596    1.00952   -0.48219   -0.41376    0.65014   -0.07365 
   38900   -5.80863   -0.04378    0.06057    0.03530   -0.96751   -0.88466   -0.24526 
   39000   -1.99618   -0.19409   -0.25502   -0.06959    0.17098   -0.43980    0.00135 
   39100   -3.02534   -1.10223   -0.46456   -0.45858    0.49266   -0.30380    0.40361 
   39200   -3.10436   -0.33748   -0.12638   -0.29998    0.97334   -0.59163    0.05078 
   39300   -3.07188    0.14623    0.73762    0.65884    0.18305    0.00786   -0.43477 
   39400   -2.79961    0.13344   -0.50246   -0.19213    0.78014   -1.05899    0.60122 
   39500   -2.91401   -0.00847    0.59566    0.31975   -0.68776   -0.37898    1.33242 
   39600   -2.35651   -0.35439   -0.38017   -0.46717    0.05424   -0.23751   -0.18019 
   39700   -3.01658    1.30931   -0.27658   -1.27199   -1.01516   -0.15872    0.40193 
   39800   -2.46631   -0.02288   -0.14878   -0.77214   -0.05984   -0.03342   -0.25835 
   39900   -2.70173   -0.59917   -0.27302    0.38908    0.19913    0.27320    0.69512 
   40000   -3.07183    0.11534   -0.23408   -0.63655   -0.22628   -0.03670   -0.07366 
   40100   -1.21301    0.51693    0.43622    0.49321    0.74058    0.75279    0.31117 
   40200   -2.30449   -0.65048   -0.19866    0.70765    0.02188   -0.35473    0.50776 
   40300   -0.70220   -0.23564   -0.27956    0.28143   -0.41945   -0.05199    0.31816 
   40400   -3.03043    0.76590   -0.05586   -0.18498   -0.92638   -0.12968    0.16842 
   40500   -2.77954   -1.38823    0.68911    0.08831    0.05433    0.74148    0.61528 
   40600   -2.95726    0.13121   -0.00881   -0.27816   -0.47112    0.48744   -0.39687 
   40700   -2.44901    0.37923    0.64048    0.59984    0.35316    0.57182   -0.23250 
   40800   -2.97113   -0.52093    0.73170   -0.06788   -1.08623   -0.50934    1.83349 
   40900   -3.90159   -0.05961   -0.03204    0.14005   -0.05356   -0.87389    0.00810 
   41000   -2.97935    0.37760    0.18615   -0.21823   -0.30164   -0.04610   -0.15397 
   41100    0.32228    0.50285    0.41026    0.27585    0.44530    0.48426    0.05084 
   41200   -3.00047    0.52047   -1.00975    0.10207    0.02044    0.70133   -0.48478 
   41300   -3.08374   -0.09103    0.29194    0.22281   -1.06802   -0.18506   -0.14801 
   41400   -3.03834    0.25797   -1.11933    0.13324    0.43205    0.23818    0.03475 
   41500   -2.07290    0.24839   -0.30982   -0.19952    0.52543    0.09927   -0.32331 
   41600   -3.03624   -0.65581    0.66434   -0.45129    0.27435    0.25914    0.25042 
   41700   -2.81150   -0.06927    0.23054    0.61538    0.71111   -0.23435    0.06924 
   41800   -2.66316   -1.61257   -0.40582    0.30844   -0.48262   -0.59573   -0.08768 
   41900   -3.05250    0.24520   -0.05074   -0.68375   -0.53724   -2.17929    0.10812 
   42000   -3.06333    1.52880   -0.55776   -0.24677   -0.58366   -0.37224    0.12240 
   42100    0.19563   -0.13485   -0.25927    0.41077   -0.15326   -0.08006    0.56812 
   42200   -3.38195   -1.31926   -0.65877   -0.19376    0.12243    0.29287    0.14377 
   42300   -3.15841    0.19462    0.69429   -0.44567   -0.04023   -0.33519   -0.12654 
   42400   -2.85971    0.06799    1.51915   -0.31211   -0.54381    0.27394    0.69761 
   42500   -2.57532   -0.76353   -0.30419    0.72494   -0.06262   -0.84990    0.18277 
   42600   -3.09000    0.47200    0.43011    1.66033   -0.12674   -0.32294   -0.67513 
   42700   -2.91483   -0.95513    0.89761    0.71265   -0.26549   -0.34509    0.42934 
   42800   -2.55257   -0.36712   -0.19765   -0.65857    0.31412   -0.66176   -0.31065 
   42900   -2.70476    0.15271   -0.12107    0.39213    0.79748    0.11284    0.96930 
   43000   -3.13344   -0.22288   -0.01242    0.45780    0.31639   -1.27803   -0.65092 
   43100   -3.28899    0.57719   -0.06264    0.27413   -0.15603   -0.18532   -0.00495 
   43200   -2.97768    0.62206   -0.46807   -0.40671    0.03393    0.65111    0.33493 
   43300   -2.98192   -0.20925    0.97460    0.69208    0.07863    0.32104   -0.34365 
   43400   -2.93357    1.85831   -0.50304   -0.30872   -0.31881   -0.85866    0.71193 
   43500   -2.76751    0.37280    0.71368   -0.15097    0.27079   -0.00301    0.60175 
   43600   -3.08868    0.54932    0.13352   -0.30866    0.10707   -2.11582   -0.32284 
   43700   -2.82092    0.18416    0.57905    0.02374    0.62306   -0.25644   -0.46791 
   43800   -3.16317   -0.12549   -0.28009    0.22850    0.12395   -0.07035   -0.08438 
   43900   -3.04604   -0.48462   -0.58569   -0.57617    0.11486   -0.28529    0.18486 
   44000   -3.03774   -0.19652    0.05866    0.23444    0.06318    0.13234   -0.18095 
   44100   -4.81133    0.00796    0.11240    0.02998   -1.11611   -0.44305   -0.31184 
   44200   -3.90397    0.23477    0.31865    0.43856    0.02451   -0.02790   -0.14384 
   44300   -3.06088   -0.24009    0.91122   -0.31600   -0.18048   -0.06699    0.38488 
   44400   -2.84990    0.71968    0.20040    0.23434   -0.08524   -0.79995    0.49834 
   44500   -2.60168    0.35212    0.44762   -0.30401    0.35827    0.37752    0.55637 
   44600   -1.12959   -0.05108   -0.13073    0.28541    0.09006   -0.36761    0.17752 
   44700   -2.70396   -0.02504   -0.97757   -0.01776   -0.24079   -0.20221   -0.32352 
   44800   -3.15146   -0.19094   -0.04374    0.12136   -0.92765   -0.20273    0.02131 
   44900   -2.48090    0.23663    0.18431   -0.39554   -0.02293   -0.36098   -0.30108 
   45000   -3.08508   -0.34171   -0.43694    1.75820   -0.54974    0.15568   -0.11032 
   45100   -3.18843    0.42783    0.04302   -0.31417    0.70020   -0.68674    1.88709 
   45200   -2.76090    0.87015   -0.40327   -0.38621    0.02462    0.22437   -0.55261 
   45300   -2.94192   -0.10187    1.73466    0.20220    1.41244   -0.77132    0.76984 
   45400   -3.14556   -0.43420    0.25412    0.00436    0.83766   -0.65441    0.55768 
   45500   -3.28071    0.07884    0.28184    0.20123   -0.36217   -0.83557   -0.37876 
   45600   -2.65921   -0.39578    0.18294   -1.16855   -0.25254    0.20931   -0.30825 
   45700   -3.05990   -0.99949    0.18283    0.23060    0.59140    0.00357   -0.28460 
   45800   -3.01074   -0.52888   -0.08446   -0.12930    0.40489    0.91280   -0.21268 
   45900   -3.41076   -0.20348    0.77419    1.39961   -0.21215   -0.23020   -0.13111 
   46000   -2.24259    1.24724   -0.50643   -0.12440    0.96638    0.15037    0.30836 
   46100   -2.81370   -0.14592    0.30221    0.64870    0.50378   -0.05402    0.08394 
   46200   -3.15794    0.20888   -0.12003    0.29811   -0.84292    0.28111   -0.06710 
   46300   -2.96863    0.57233    0.25246    0.69326    0.25879   -0.45506   -0.97463 
   46400   -4.10791   -0.06366   -0.09178   -0.07413   -0.10027   -0.42496    0.61382 
   46500   -2.25750   -0.17081   -0.57098    0.67774   -0.44055    0.00007    0.42428 
   46600   -2.77269    0.22468   -0.70065   -0.49739    0.48217   -0.11164    0.27262 
   46700   -2.79191   -0.49531    0.00003   -0.71749   -0.26269    0.26821    0.01185 
   46800   -2.90190    0.31953    0.65515   -0.82505    0.34319    0.42636    0.87115 
   46900   -2.89893   -0.60461    0.56418   -0.52160    0.09004   -0.39311   -0.39747 
   47000   -4.06833   -0.13859   -0.06928    0.03506   -0.05406   -0.42713   -1.00635 
   47100   -2.86740    0.64849   -0.53330    0.30359   -0.72253   -0.88721   -0.36245 
   47200   -2.77259    0.16205    0.27435    1.03587   -0.22063   -0.62501    0.32014 
   47300   -2.43048    0.23058   -1.12758   -0.23909   -0.53579   -1.18479    0.44609 
   47400   -2.99993    1.03987   -0.46855    0.14990    0.13116   -0.03424   -0.39432 
   47500   -2.62506    0.00716   -0.27825    0.09865    0.45767   -0.01423    0.01507 
   47600   -4.12463   -0.10652   -0.00042    0.14637    0.64853   -1.46372    1.13031 
   47700   -3.05275   -0.63346    0.62393    0.29080   -1.51981   -1.25536   -2.34471 
   47800   -1.33758   -0.19271    0.26766    0.53738   -0.16126    0.08768    0.25313 
   47900   -3.01063   -0.13138   -0.38813    0.14171   -0.13894    0.53643    0.14675 
   48000   -0.57480   -0.53109   -0.63199    0.56745   -0.33836   -0.37041    0.52354 
   48100   -5.55694    0.76724   -0.57159    0.11752   -0.00201    0.07911   -0.03079 
   48200   -2.98804   -0.39280   -1.19102   -0.06699    0.41004   -0.20418    0.14923 
   48300   -2.82342   -0.06629    0.38000   -1.32262    0.67321    0.54810   -0.01598 
   48400   -3.02681   -0.23036    0.08081   -0.22577   -0.06149    0.03291    0.51853 
   48500   -3.28508   -0.96742    0.09022   -0.48055   -0.18281   -0.08136    0.18475 
   48600   -3.09044   -1.27755   -0.62995    0.58557    0.44124    0.04489    0.36556 
   48700   -3.02894    0.51119   -0.02358   -0.13605   -0.56111   -0.17762   -0.12781 
   48800   -3.23133   -0.02953   -0.19140   -0.02276   -0.55232   -0.50169    0.22943 
   48900   -3.11206    0.14163   -0.06052    0.71297    0.02692    0.14153    0.14060 
   49000   -3.04757   -0.28740   -0.19160    0.23599   -1.47247    0.22749    0.67068 
   49100   -2.76964   -0.15723    0.85405    0.38538   -0.76324   -0.26025    1.07032 
   49200   -2.99353    0.89615    0.10827    0.53769   -1.41664    1.51000    0.22770 
   49300   -1.83775   -0.72911   -0.65632    0.06123   -0.85639   -0.20346   -0.28675 
   49400   -2.59964   -0.96051    0.24298    0.42242   -0.15419    1.02330    0.26210 
   49500   -3.00302   -1.19858    0.58469   -0.25155    1.23186   -0.27933    0.09222 
   49600   -2.82320    0.59611   -0.09821   -0.33029    0.03469    0.57289    0.10909 
   49700   -3.09565   -0.34300   -0.08735   -0.69449    1.46005   -2.03041    0.76633 
   49800   -2.98390   -1.63896   -0.52812    1.52560    0.83458   -0.75922   -1.06136 
   49900   -2.11246    0.15006   -0.27711   -0.07924   -0.12514   -0.29621    0.22969 
   50000   -2.94535   -0.71442   -0.73935    0.67878    1.11696   -1.98970   -1.08563 
   50100   -3.73798    0.63762   -0.74895   -0.07747   -0.15799   -0.07678    0.08114 
   50200   -3.00969    0.77073    1.37988   -0.31885   -0.18488   -0.53515   -0.59915 
   50300   -2.65693   -0.38929    0.66577    0.58993    0.09392    0.83928   -0.41090 
   50400   -2.74773   -0.17586    0.16518    0.32077   -0.23051    0.06206   -0.24978 
   50500   -2.42530    0.27399    0.57697   -0.15170    0.34490    0.07805    0.16983 
   50600   -3.04527   -0.13663   -0.28231    0.05689   -0.06748    0.16459   -0.62616 
   50700   -2.66022    0.10457   -0.63768   -0.20202    0.25454    0.00835   -0.95676 
   50800   -3.85692    0.00152    0.06621   -0.11342    0.32646   -0.31283    0.10817 
   50900   -3.01688   -0.43769   -0.18430    0.35278    0.59099    0.15337   -0.02032 
   51000   -2.49846    0.78152   -0.01177   -0.31979    0.08478   -0.10987   -0.43733 
   51100   -3.00857    0.87444   -0.81127   -0.53485   -0.81834    0.20087    0.53825 
   51200   -3.10886   -0.09729    0.21341   -0.05117    0.54176    0.51817    0.08992 
   51300   -4.70454   -0.45429    0.90226    0.27664   -0.05605   -0.00162    0.09799 
   51400   -2.84000   -0.39752   -0.12229    0.84879   -0.14045   -0.85103   -0.30011 
   51500   -2.90000    0.88477   -0.94216   -0.31569   -0.08973   -0.27537   -0.39057 
   51600   -2.98300    1.63702    0.74514   -0.97857   -0.19757    0.28605    1.10602 
   51700   -2.71759   -0.29162    0.37895    0.40985    0.12805   -0.26837    0.35218 
   51800   -2.00123    0.18863   -0.25744    0.48893   -0.14764   -0.20638    0.21252 
   51900   -3.03033    0.37879   -0.24852   -0.49249   -0.04335    0.41044    0.23685 
   52000   -4.21934   -0.02072   -0.12603   -0.08583   -0.33164    1.06251   -0.35333 
   52100   -2.79869   -0.02063    0.87832   -0.31841   -0.81878   -0.17324   -0.97145 
   52200   -2.88546   -0.01025    0.04742   -0.31257    0.76276    0.05092   -0.33327 
   52300   -2.64676    0.22252   -0.42315   -0.89573    0.28797    0.78384   -0.83227 
   52400   -3.13726   -0.19883   -0.52375   -0.25413    1.17953    1.34781   -0.59958 
   52500   -3.09116   -0.13627   -0.00333    0.20844    0.00857    0.67816    0.50365 
   52600   -2.92812   -0.29456    0.11682    0.21242    0.53469    0.30983    0.46606 
   52700   -2.07890   -0.32157   -0.50080   -0.59521    0.03823   -0.12480   -0.43163 
   52800   -2.89332    0.13070    0.02074    0.78850    0.46974   -0.84147   -0.32079 
   52900   -3.27061   -1.08384   -1.45583   -1.70377   -0.12909   -0.41252    0.02791 
   53000   -2.96113    0.00043    0.44811   -0.52221    0.73436   -0.24276    0.42967 
   53100   -2.98655    0.46788    0.82728    0.07385   -0.52644   -0.58641    0.55201 
   53200   -2.87751   -0.14776   -0.30692    0.26823   -0.17896   -1.37922    0.45484 
   53300   -3.04129    0.05040   -0.37929   -0.08857   -0.54897   -1.43842    0.10325 
   53400   -3.01246    0.33766    0.85874   -0.05711   -0.73921   -0.91301   -0.39062 
   53500   -3.15566   -0.23431    0.02072    0.14315    0.49126    0.31902    0.19331 
   53600   -2.66613   -0.02950   -0.99703   -0.66073    0.47303   -0.31370   -0.14171 
   53700   -2.97482   -0.32772   -0.47391   -0.59556    1.34922    0.15133    0.01450 
   53800   -2.85659   -0.07752    1.16548   -0.23733    0.41859    0.18115    0.48051 
   53900   -2.96338   -0.04570   -0.61330   -0.13264    0.26729   -0.01402    0.13171 
   54000   -2.82867   -0.55736    0.06257   -0.40520   -0.22337   -0.23351    0.43435 
   54100   -2.92155    1.02171    0.47159   -0.01883   -0.38668    0.01539    0.88674 
   54200   -3.00527   -0.27612    0.31046    0.43383    0.47803    0.03974   -0.36441 
   54300   -3.75001   -0.04049   -0.49285    0.61213    0.06290    0.15535    0.05148 
   54400   -2.50733   -0.38481    0.16021    0.35250   -0.65736   -0.34641    0.95998 
   54500   -2.89641   -0.27806    1.00575    0.80091    0.51406    0.42085   -0.50292 
   54600   -2.36655   -0.18418    0.16945   -0.11761   -0.19679    0.25278   -0.60776 
   54700   -2.66890    0.60920    0.73527    0.17386    0.41755    0.00243   -0.21583 
   54800   -4.12982   -0.18148   -0.21786    0.39650   -0.07750   -0.01870   -0.07822 
   54900   -2.51649    0.07982   -0.03145    0.26945    0.15854    0.19714   -0.04558 
   55000   -2.76772    0.25153    0.48673   -0.09975   -0.09922    0.30577    0.79864 
   55100   -2.84224   -0.35192   -0.35191   -0.32241   -0.79031    0.68593   -0.01606 
   55200   -2.99418    0.58159   -1.37169   -0.21018    0.28688    0.62487   -0.45117 
   55300   -2.98803    0.18808    0.90142   -0.45506    0.41472   -0.59830    0.58908 
   55400   -3.12049   -1.20646   -0.27709    0.05015    0.39871    0.33755    0.14534 
   55500    0.08715    0.17629   -0.73685   -0.70212    0.32699   -0.54805   -0.84193 
   55600   -2.86299   -0.60929   -0.04288    0.79114   -0.41621   -0.31042   -0.42499 
   55700   -2.62037    0.23122   -0.58716    0.38050    0.90540   -0.28989   -0.29543 
   55800   -2.17944    1.07006   -0.36812   -0.63089    0.64983    0.00202   -0.19468 
   55900   -2.94064   -0.35850    0.54799   -0.70912    1.59532    0.27709   -0.06630 
   56000   -2.99332   -0.55850    0.11159   -1.37956   -0.34778    0.03796    0.99987 
   56100   -2.99539    0.53827   -0.93595    0.12947   -0.41858    0.41627   -0.61100 
   56200   -3.11732    0.38682    0.77609    0.75616   -0.19779   -0.06152   -0.47526 
   56300   -3.01516   -0.33471    0.66273    0.28422   -0.28415   -0.25719   -0.10414 
   56400   -3.54217   -0.06324    0.01857    0.22827   -0.29485   -0.52851   -0.72617 
   56500   -2.12307   -0.57692    1.06164   -0.06504   -0.32695    0.79702    0.58875 
   56600   -3.56161   -0.24923   -1.38052    0.60664   -0.03952   -0.12903    0.19737 
   56700   -2.64670   -0.08629    0.11793   -0.40415    0.34999    0.78438   -0.52165 
   56800   -2.39378    0.54909    0.46696   -0.13781   -0.09209    0.89942   -0.38415 
   56900   -3.01999   -1.30044   -0.63394   -0.15767    0.03707   -0.45450   -0.06442 
   57000   -2.49883   -0.43718   -0.19386   -0.06041   -0.13221   -0.43547   -0.66727 
   57100   -1.61507    0.52196    0.19418    0.89975    0.01806    0.29046    0.82519 
   57200   -2.64576   -0.41090    0.32647   -0.61063   -1.18094   -0.48495   -0.36144 
   57300    5.81459   -0.00771    0.72336   -0.10443    0.00494    0.76109   -0.00727 
   57400   -3.03337   -0.36449    0.58737   -0.36293    0.09958   -0.47522   -0.11881 
   57500   -2.87697   -0.70818   -0.21318   -0.25104   -0.11832    0.11355    0.91758 
   57600   -3.19773   -0.27188   -0.00006   -0.22392   -0.72247    0.54470    0.84153 
   57700   -3.35509   -1.20377   -0.44212    1.12981    0.20134   -0.06814    0.26510 
   57800   -2.37741   -0.46785   -0.38285    0.32994   -0.27087   -0.01765    0.05100 
   57900   -2.97721    0.28231    0.65677    0.98011   -0.34704    0.23715   -0.97480 
   58000   -2.35674    1.61978   -0.39739    0.86136    0.71513   -0.72268    0.56273 
   58100   -2.93147    0.69977    0.03453   -0.55513   -0.55094    1.61398   -0.60835 
   58200   -3.00995    0.67760   -1.00974    1.07262   -0.80373    0.30620    0.04066 
   58300   -2.84878    0.25839   -0.22885    0.20560    1.15130    0.11600    0.27292 
   58400   -2.74805    0.60529   -1.27088   -0.29309   -1.11926   -1.21829   -0.09312 
   58500    0.38281   -0.73261    0.09895   -0.94957   -0.62686   -0.10173   -0.82230 
   58600   -2.88293   -0.48938   -0.30751    0.65107    0.25589    0.07171    0.29602 
   58700   -2.95851   -0.29550   -0.40147    0.31210    0.28628   -0.13613   -0.21191 
   58800   -2.67988   -0.64172   -0.29827    0.15029   -0.20694    0.03952   -0.42538 
   58900   -3.46455   -0.14108   -0.15834   -0.16572   -1.24094    0.58554   -0.55580 
   59000   -2.18018    0.47944   -0.19028   -0.42639   -0.10707   -0.19502   -0.60307 
   59100   -3.27437    0.49405    0.14011   -0.49822   -0.02394   -0.19247   -0.09798 
   59200   -3.46930   -0.11445   -0.25844    0.02799   -0.09310   -1.85861    0.04585 
   59300   -2.93657    0.51760   -0.70862    0.43113    0.20814    0.17497   -0.70854 
   59400   -2.86894    0.44725    1.18094   -0.45978    0.76832    0.35102    1.52195 
   59500   -3.03985   -0.39184    0.20937   -0.46094    0.44130   -1.07453    0.25172 
   59600   -1.90309   -0.04933   -0.30449    0.49165   -0.23929    0.12065    0.74080 
   59700   -2.83494    0.11528   -1.10720   -0.26547   -0.55308    0.00737   -0.44957 
   59800   -2.91849    0.18433   -0.35466   -0.06925    0.07724   -0.55294    0.91363 
   59900   -3.19777   -0.10672    0.37521    0.32185    0.84407   -0.04990   -1.49074 
   60000   -3.04431   -0.01974   -0.40907   -0.29488   -0.18568    0.53271    0.14852 
   60100   -2.74480   -0.85132   -0.73587    0.49774   -0.89592   -0.10791   -0.86350 
   60200   -3.04863    0.75573    0.55237   -0.14252   -0.19107   -0.21571   -0.36595 
   60300   -2.33117   -0.30859   -0.08668    0.26070    0.12856   -0.38951    0.46377 
   60400   -2.96760   -1.81614    1.74688   -0.09651    0.75677    0.22049   -1.03389 
   60500   -3.27849    0.11500   -0.04380   -0.36161    0.94044   -0.20032   -2.01770 
   60600   -2.94171   -0.26492    0.55338    0.03413   -0.20601   -0.19700    0.17770 
   60700   -2.99329    0.63624   -0.80344   -0.55781    0.08798    0.72983   -0.04837 
   60800   -3.42746    0.22627   -0.04074    0.11607   -0.25848    0.38021    1.09805 
   60900   -2.55793    0.77650    0.28449   -0.05029    1.12759   -0.70512    0.02192 
   61000   -2.92905   -0.05592    0.05934    0.35108    0.37749   -0.30351   -0.11216 
   61100   -3.00315   -0.57739   -1.01121    1.23000    0.70381   -0.12301    0.05594 
   61200   -4.02509   -1.09423    1.18668   -0.90724    0.08582    0.13015    0.11445 
   61300   -2.43299    0.68865    0.62756    0.08705    0.15899    0.44317    0.76390 
   61400   -3.05129   -0.09233   -0.66098   -0.14628    0.09482    0.59540    0.00735 
   61500   -3.04057    0.34882    1.08362   -0.40687   -0.29472   -0.02906   -0.33424 
   61600   -3.03186   -0.27610   -0.56533    0.18782    0.29975    0.34746    0.16671 
   61700   -2.80545   -0.84986   -0.80255    1.84907    0.82440    0.01798    1.04748 
   61800   -2.38905    0.50726    0.03433    0.13720    0.08176    0.04491    0.62551 
   61900   -2.78126   -0.31334    1.12206   -0.21432    1.07077    0.48407   -0.80883 
   62000   -3.12784   -0.43002    0.67071    1.14353    0.27256   -0.37354   -0.36016 
   62100   -2.89921   -0.56706    0.13790    1.04267    1.17258   -0.19719    0.31780 
   62200   -2.99222   -0.40223    0.37774    1.66044   -1.28520   -2.94577   -1.83735 
   62300   -2.82182    0.53452    0.45617    0.80929   -0.17665    0.56838   -0.09955 
   62400   -2.95555    0.21263   -0.62045   -0.52790   -1.11349    0.48292   -0.14187 
   62500   -2.94609    1.05793    0.36596   -0.47978   -0.84637   -1.16109   -1.35587 
   62600   -2.63440   -0.03669   -0.65054   -0.05465    0.30912   -0.14406    0.48350 
   62700   -2.93572   -0.59432   -0.75442   -0.21382    0.65576   -0.48077    1.44239 
   62800   -3.08550    0.26635   -0.25599   -0.00676   -0.37085    0.16964    0.12368 
   62900   -2.95536   -0.09087    0.00728   -0.53240    0.44496    0.19432    0.25150 
   63000   -3.45771    0.05188    0.22741    0.12272    0.24272   -0.87352   -0.17211 
   63100   -2.82764    0.06188   -0.25117   -0.64428   -0.15367   -1.10481    0.29277 
